profileID,respID,qID,altID,obsID,upfront,discount,window,guaranteed,lv_2_charger_No,lv_2_charger_Yes,no_choice
104,112,6,2,894,300,50,1,50,1,0,0
0,112,6,3,894,0,0,0,0,0,0,1
106,112,7,1,895,100,50,1,50,0,1,0
116,112,7,2,895,300,25,2,50,1,0,0
0,112,7,3,895,0,0,0,0,0,0,1
72,112,8,1,896,500,50,4,25,0,1,0
156,112,8,2,896,500,25,0.5,75,0,1,0
0,112,8,3,896,0,0,0,0,0,0,1
121,113,1,1,897,100,50,2,50,1,0,0
73,113,1,2,897,100,10,0.5,50,1,0,0
0,113,1,3,897,0,0,0,0,0,0,1
89,113,2,1,898,300,50,0.5,50,0,1,0
55,113,2,2,898,100,10,4,25,1,0,0
0,113,2,3,898,0,0,0,0,0,0,1
16,113,3,1,899,100,50,0.5,25,0,1,0
101,113,3,2,899,300,25,1,50,0,1,0
0,113,3,3,899,0,0,0,0,0,0,1
5,113,4,1,900,300,10,0.5,25,0,1,0
63,113,4,2,900,500,25,4,25,1,0,0
0,113,4,3,900,0,0,0,0,0,0,1
136,113,5,1,901,100,25,4,50,0,1,0
156,113,5,2,901,500,25,0.5,75,0,1,0
0,113,5,3,901,0,0,0,0,0,0,1
28,113,6,1,902,100,25,1,25,0,1,0
121,113,6,2,902,100,50,2,50,1,0,0
0,113,6,3,902,0,0,0,0,0,0,1
31,113,7,1,903,100,50,1,25,1,0,0
97,113,7,2,903,100,25,1,50,1,0,0
0,113,7,3,903,0,0,0,0,0,0,1
95,113,8,1,904,300,10,1,50,0,1,0
79,113,8,2,904,100,25,0.5,50,1,0,0
0,113,8,3,904,0,0,0,0,0,0,1
135,114,1,1,905,500,25,4,50,1,0,0
91,114,1,2,905,100,10,1,50,1,0,0
0,114,1,3,905,0,0,0,0,0,0,1
56,114,2,1,906,300,10,4,25,1,0,0
83,114,2,2,906,300,25,0.5,50,0,1,0
0,114,2,3,906,0,0,0,0,0,0,1
193,114,3,1,907,100,50,2,75,1,0,0
208,114,3,2,907,100,25,4,75,0,1,0
0,114,3,3,907,0,0,0,0,0,0,1
81,114,4,1,908,500,25,0.5,50,1,0,0
38,114,4,2,908,300,10,2,25,1,0,0
0,114,4,3,908,0,0,0,0,0,0,1
17,114,5,1,909,300,50,0.5,25,0,1,0
122,114,5,2,909,300,50,2,50,1,0,0
0,114,5,3,909,0,0,0,0,0,0,1
202,114,6,1,910,100,10,4,75,0,1,0
68,114,6,2,910,300,50,4,25,1,0,0
0,114,6,3,910,0,0,0,0,0,0,1
181,114,7,1,911,100,10,2,75,1,0,0
152,114,7,2,911,300,25,0.5,75,1,0,0
0,114,7,3,911,0,0,0,0,0,0,1
30,114,8,1,912,500,25,1,25,0,1,0
6,114,8,2,912,500,10,0.5,25,0,1,0
0,114,8,3,912,0,0,0,0,0,0,1
47,115,1,1,913,300,25,2,25,0,1,0
11,115,1,2,913,300,25,0.5,25,0,1,0
0,115,1,3,913,0,0,0,0,0,0,1
154,115,2,1,914,100,25,0.5,75,0,1,0
85,115,2,2,914,100,50,0.5,50,1,0,0
0,115,2,3,914,0,0,0,0,0,0,1
66,115,3,1,915,500,25,4,25,0,1,0
160,115,3,2,915,100,50,0.5,75,0,1,0
0,115,3,3,915,0,0,0,0,0,0,1
23,115,4,1,916,300,10,1,25,0,1,0
207,115,4,2,916,500,25,4,75,1,0,0
0,115,4,3,916,0,0,0,0,0,0,1
48,115,5,1,917,500,25,2,25,0,1,0
144,115,5,2,917,500,50,4,50,0,1,0
0,115,5,3,917,0,0,0,0,0,0,1
40,115,6,1,918,100,10,2,25,0,1,0
25,115,6,2,918,100,25,1,25,1,0,0
0,115,6,3,918,0,0,0,0,0,0,1
77,115,7,1,919,300,10,0.5,50,0,1,0
4,115,7,2,919,100,10,0.5,25,0,1,0
0,115,7,3,919,0,0,0,0,0,0,1
138,115,8,1,920,500,25,4,50,0,1,0
124,115,8,2,920,100,50,2,50,0,1,0
0,115,8,3,920,0,0,0,0,0,0,1
216,116,1,1,921,500,50,4,75,0,1,0
47,116,1,2,921,300,25,2,25,0,1,0
0,116,1,3,921,0,0,0,0,0,0,1
181,116,2,1,922,100,10,2,75,1,0,0
55,116,2,2,922,100,10,4,25,1,0,0
0,116,2,3,922,0,0,0,0,0,0,1
28,116,3,1,923,100,25,1,25,0,1,0
175,116,3,2,923,100,50,1,75,1,0,0
0,116,3,3,923,0,0,0,0,0,0,1
162,116,4,1,924,500,50,0.5,75,0,1,0
43,116,4,2,924,100,25,2,25,1,0,0
0,116,4,3,924,0,0,0,0,0,0,1
172,116,5,1,925,100,25,1,75,0,1,0
106,116,5,2,925,100,50,1,50,0,1,0
0,116,5,3,925,0,0,0,0,0,0,1
151,116,6,1,926,100,25,0.5,75,1,0,0
166,116,6,2,926,100,10,1,75,0,1,0
0,116,6,3,926,0,0,0,0,0,0,1
192,116,7,1,927,500,25,2,75,0,1,0
157,116,7,2,927,100,50,0.5,75,1,0,0
0,116,7,3,927,0,0,0,0,0,0,1
141,116,8,1,928,500,50,4,50,1,0,0
95,116,8,2,928,300,10,1,50,0,1,0
0,116,8,3,928,0,0,0,0,0,0,1
161,117,1,1,929,300,50,0.5,75,0,1,0
36,117,1,2,929,500,50,1,25,0,1,0
0,117,1,3,929,0,0,0,0,0,0,1
26,117,2,1,930,300,25,1,25,1,0,0
109,117,2,2,930,100,10,2,50,1,0,0
0,117,2,3,930,0,0,0,0,0,0,1
39,117,3,1,931,500,10,2,25,1,0,0
189,117,3,2,931,500,25,2,75,1,0,0
0,117,3,3,931,0,0,0,0,0,0,1
6,117,4,1,932,500,10,0.5,25,0,1,0
101,117,4,2,932,300,25,1,50,0,1,0
0,117,4,3,932,0,0,0,0,0,0,1
35,117,5,1,933,300,50,1,25,0,1,0
19,117,5,2,933,100,10,1,25,1,0,0
0,117,5,3,933,0,0,0,0,0,0,1
15,117,6,1,934,500,50,0.5,25,1,0,0
213,117,6,2,934,500,50,4,75,1,0,0
0,117,6,3,934,0,0,0,0,0,0,1
17,117,7,1,935,300,50,0.5,25,0,1,0
7,117,7,2,935,100,25,0.5,25,1,0,0
0,117,7,3,935,0,0,0,0,0,0,1
151,117,8,1,936,100,25,0.5,75,1,0,0
86,117,8,2,936,300,50,0.5,50,1,0,0
0,117,8,3,936,0,0,0,0,0,0,1
211,118,1,1,937,100,50,4,75,1,0,0
172,118,1,2,937,100,25,1,75,0,1,0
0,118,1,3,937,0,0,0,0,0,0,1
79,118,2,1,938,100,25,0.5,50,1,0,0
67,118,2,2,938,100,50,4,25,1,0,0
0,118,2,3,938,0,0,0,0,0,0,1
142,118,3,1,939,100,50,4,50,0,1,0
35,118,3,2,939,300,50,1,25,0,1,0
0,118,3,3,939,0,0,0,0,0,0,1
92,118,4,1,940,300,10,1,50,1,0,0
206,118,4,2,940,300,25,4,75,1,0,0
0,118,4,3,940,0,0,0,0,0,0,1
71,118,5,1,941,300,50,4,25,0,1,0
64,118,5,2,941,100,25,4,25,0,1,0
0,118,5,3,941,0,0,0,0,0,0,1
137,118,6,1,942,300,25,4,50,0,1,0
154,118,6,2,942,100,25,0.5,75,0,1,0
0,118,6,3,942,0,0,0,0,0,0,1
116,118,7,1,943,300,25,2,50,1,0,0
57,118,7,2,943,500,10,4,25,1,0,0
0,118,7,3,943,0,0,0,0,0,0,1
79,118,8,1,944,100,25,0.5,50,1,0,0
147,118,8,2,944,500,10,0.5,75,1,0,0
0,118,8,3,944,0,0,0,0,0,0,1
81,119,1,1,945,500,25,0.5,50,1,0,0
207,119,1,2,945,500,25,4,75,1,0,0
0,119,1,3,945,0,0,0,0,0,0,1
126,119,2,1,946,500,50,2,50,0,1,0
209,119,2,2,946,300,25,4,75,0,1,0
0,119,2,3,946,0,0,0,0,0,0,1
192,119,3,1,947,500,25,2,75,0,1,0
21,119,3,2,947,500,10,1,25,1,0,0
0,119,3,3,947,0,0,0,0,0,0,1
101,119,4,1,948,300,25,1,50,0,1,0
130,119,4,2,948,100,10,4,50,0,1,0
0,119,4,3,948,0,0,0,0,0,0,1
164,119,5,1,949,300,10,1,75,1,0,0
216,119,5,2,949,500,50,4,75,0,1,0
0,119,5,3,949,0,0,0,0,0,0,1
15,119,6,1,950,500,50,0.5,25,1,0,0
106,119,6,2,950,100,50,1,50,0,1,0
0,119,6,3,950,0,0,0,0,0,0,1
48,119,7,1,951,500,25,2,25,0,1,0
156,119,7,2,951,500,25,0.5,75,0,1,0
0,119,7,3,951,0,0,0,0,0,0,1
44,119,8,1,952,300,25,2,25,1,0,0
177,119,8,2,952,500,50,1,75,1,0,0
0,119,8,3,952,0,0,0,0,0,0,1
103,120,1,1,953,100,50,1,50,1,0,0
137,120,1,2,953,300,25,4,50,0,1,0
0,120,1,3,953,0,0,0,0,0,0,1
137,120,2,1,954,300,25,4,50,0,1,0
194,120,2,2,954,300,50,2,75,1,0,0
0,120,2,3,954,0,0,0,0,0,0,1
5,120,3,1,955,300,10,0.5,25,0,1,0
107,120,3,2,955,300,50,1,50,0,1,0
0,120,3,3,955,0,0,0,0,0,0,1
46,120,4,1,956,100,25,2,25,0,1,0
84,120,4,2,956,500,25,0.5,50,0,1,0
0,120,4,3,956,0,0,0,0,0,0,1
91,120,5,1,957,100,10,1,50,1,0,0
4,120,5,2,957,100,10,0.5,25,0,1,0
0,120,5,3,957,0,0,0,0,0,0,1
73,120,6,1,958,100,10,0.5,50,1,0,0
90,120,6,2,958,500,50,0.5,50,0,1,0
0,120,6,3,958,0,0,0,0,0,0,1
110,120,7,1,959,300,10,2,50,1,0,0
85,120,7,2,959,100,50,0.5,50,1,0,0
0,120,7,3,959,0,0,0,0,0,0,1
148,120,8,1,960,100,10,0.5,75,0,1,0
74,120,8,2,960,300,10,0.5,50,1,0,0
0,120,8,3,960,0,0,0,0,0,0,1
136,121,1,1,961,100,25,4,50,0,1,0
203,121,1,2,961,300,10,4,75,0,1,0
0,121,1,3,961,0,0,0,0,0,0,1
77,121,2,1,962,300,10,0.5,50,0,1,0
70,121,2,2,962,100,50,4,25,0,1,0
0,121,2,3,962,0,0,0,0,0,0,1
103,121,3,1,963,100,50,1,50,1,0,0
42,121,3,2,963,500,10,2,25,0,1,0
0,121,3,3,963,0,0,0,0,0,0,1
180,121,4,1,964,500,50,1,75,0,1,0
159,121,4,2,964,500,50,0.5,75,1,0,0
0,121,4,3,964,0,0,0,0,0,0,1
207,121,5,1,965,500,25,4,75,1,0,0
73,121,5,2,965,100,10,0.5,50,1,0,0
0,121,5,3,965,0,0,0,0,0,0,1
108,121,6,1,966,500,50,1,50,0,1,0
105,121,6,2,966,500,50,1,50,1,0,0
0,121,6,3,966,0,0,0,0,0,0,1
198,121,7,1,967,500,50,2,75,0,1,0
145,121,7,2,967,100,10,0.5,75,1,0,0
0,121,7,3,967,0,0,0,0,0,0,1
51,121,8,1,968,500,50,2,25,1,0,0
84,121,8,2,968,500,25,0.5,50,0,1,0
0,121,8,3,968,0,0,0,0,0,0,1
83,122,1,1,969,300,25,0.5,50,0,1,0
109,122,1,2,969,100,10,2,50,1,0,0
0,122,1,3,969,0,0,0,0,0,0,1
162,122,2,1,970,500,50,0.5,75,0,1,0
202,122,2,2,970,100,10,4,75,0,1,0
0,122,2,3,970,0,0,0,0,0,0,1
184,122,3,1,971,100,10,2,75,0,1,0
107,122,3,2,971,300,50,1,50,0,1,0
0,122,3,3,971,0,0,0,0,0,0,1
43,122,4,1,972,100,25,2,25,1,0,0
61,122,4,2,972,100,25,4,25,1,0,0
0,122,4,3,972,0,0,0,0,0,0,1
91,122,5,1,973,100,10,1,50,1,0,0
23,122,5,2,973,300,10,1,25,0,1,0
0,122,5,3,973,0,0,0,0,0,0,1
54,122,6,1,974,500,50,2,25,0,1,0
213,122,6,2,974,500,50,4,75,1,0,0
0,122,6,3,974,0,0,0,0,0,0,1
200,122,7,1,975,300,10,4,75,1,0,0
35,122,7,2,975,300,50,1,25,0,1,0
0,122,7,3,975,0,0,0,0,0,0,1
62,122,8,1,976,300,25,4,25,1,0,0
65,122,8,2,976,300,25,4,25,0,1,0
0,122,8,3,976,0,0,0,0,0,0,1
172,123,1,1,977,100,25,1,75,0,1,0
162,123,1,2,977,500,50,0.5,75,0,1,0
0,123,1,3,977,0,0,0,0,0,0,1
88,123,2,1,978,100,50,0.5,50,0,1,0
28,123,2,2,978,100,25,1,25,0,1,0
0,123,2,3,978,0,0,0,0,0,0,1
110,123,3,1,979,300,10,2,50,1,0,0
131,123,3,2,979,300,10,4,50,0,1,0
0,123,3,3,979,0,0,0,0,0,0,1
10,123,4,1,980,100,25,0.5,25,0,1,0
204,123,4,2,980,500,10,4,75,0,1,0
0,123,4,3,980,0,0,0,0,0,0,1
25,123,5,1,981,100,25,1,25,1,0,0
105,123,5,2,981,500,50,1,50,1,0,0
0,123,5,3,981,0,0,0,0,0,0,1
167,123,6,1,982,300,10,1,75,0,1,0
61,123,6,2,982,100,25,4,25,1,0,0
0,123,6,3,982,0,0,0,0,0,0,1
28,123,7,1,983,100,25,1,25,0,1,0
58,123,7,2,983,100,10,4,25,0,1,0
0,123,7,3,983,0,0,0,0,0,0,1
190,123,8,1,984,100,25,2,75,0,1,0
118,123,8,2,984,100,25,2,50,0,1,0
0,123,8,3,984,0,0,0,0,0,0,1
198,124,1,1,985,500,50,2,75,0,1,0
188,124,1,2,985,300,25,2,75,1,0,0
0,124,1,3,985,0,0,0,0,0,0,1
164,124,2,1,986,300,10,1,75,1,0,0
83,124,2,2,986,300,25,0.5,50,0,1,0
0,124,2,3,986,0,0,0,0,0,0,1
90,124,3,1,987,500,50,0.5,50,0,1,0
193,124,3,2,987,100,50,2,75,1,0,0
0,124,3,3,987,0,0,0,0,0,0,1
132,124,4,1,988,500,10,4,50,0,1,0
172,124,4,2,988,100,25,1,75,0,1,0
0,124,4,3,988,0,0,0,0,0,0,1
209,124,5,1,989,300,25,4,75,0,1,0
147,124,5,2,989,500,10,0.5,75,1,0,0
0,124,5,3,989,0,0,0,0,0,0,1
208,124,6,1,990,100,25,4,75,0,1,0
49,124,6,2,990,100,50,2,25,1,0,0
0,124,6,3,990,0,0,0,0,0,0,1
204,124,7,1,991,500,10,4,75,0,1,0
199,124,7,2,991,100,10,4,75,1,0,0
0,124,7,3,991,0,0,0,0,0,0,1
150,124,8,1,992,500,10,0.5,75,0,1,0
187,124,8,2,992,100,25,2,75,1,0,0
0,124,8,3,992,0,0,0,0,0,0,1
61,125,1,1,993,100,25,4,25,1,0,0
159,125,1,2,993,500,50,0.5,75,1,0,0
0,125,1,3,993,0,0,0,0,0,0,1
115,125,2,1,994,100,25,2,50,1,0,0
90,125,2,2,994,500,50,0.5,50,0,1,0
0,125,2,3,994,0,0,0,0,0,0,1
3,125,3,1,995,500,10,0.5,25,1,0,0
146,125,3,2,995,300,10,0.5,75,1,0,0
0,125,3,3,995,0,0,0,0,0,0,1
185,125,4,1,996,300,10,2,75,0,1,0
37,125,4,2,996,100,10,2,25,1,0,0
0,125,4,3,996,0,0,0,0,0,0,1
131,125,5,1,997,300,10,4,50,0,1,0
165,125,5,2,997,500,10,1,75,1,0,0
0,125,5,3,997,0,0,0,0,0,0,1
204,125,6,1,998,500,10,4,75,0,1,0
20,125,6,2,998,300,10,1,25,1,0,0
0,125,6,3,998,0,0,0,0,0,0,1
166,125,7,1,999,100,10,1,75,0,1,0
108,125,7,2,999,500,50,1,50,0,1,0
0,125,7,3,999,0,0,0,0,0,0,1
11,125,8,1,1000,300,25,0.5,25,0,1,0
7,125,8,2,1000,100,25,0.5,25,1,0,0
0,125,8,3,1000,0,0,0,0,0,0,1
167,126,1,1,1001,300,10,1,75,0,1,0
66,126,1,2,1001,500,25,4,25,0,1,0
0,126,1,3,1001,0,0,0,0,0,0,1
149,126,2,1,1002,300,10,0.5,75,0,1,0
35,126,2,2,1002,300,50,1,25,0,1,0
0,126,2,3,1002,0,0,0,0,0,0,1
28,126,3,1,1003,100,25,1,25,0,1,0
34,126,3,2,1003,100,50,1,25,0,1,0
0,126,3,3,1003,0,0,0,0,0,0,1
37,126,4,1,1004,100,10,2,25,1,0,0
118,126,4,2,1004,100,25,2,50,0,1,0
0,126,4,3,1004,0,0,0,0,0,0,1
214,126,5,1,1005,100,50,4,75,0,1,0
156,126,5,2,1005,500,25,0.5,75,0,1,0
0,126,5,3,1005,0,0,0,0,0,0,1
32,126,6,1,1006,300,50,1,25,1,0,0
40,126,6,2,1006,100,10,2,25,0,1,0
0,126,6,3,1006,0,0,0,0,0,0,1
172,126,7,1,1007,100,25,1,75,0,1,0
84,126,7,2,1007,500,25,0.5,50,0,1,0
0,126,7,3,1007,0,0,0,0,0,0,1
171,126,8,1,1008,500,25,1,75,1,0,0
195,126,8,2,1008,500,50,2,75,1,0,0
0,126,8,3,1008,0,0,0,0,0,0,1
66,127,1,1,1009,500,25,4,25,0,1,0
33,127,1,2,1009,500,50,1,25,1,0,0
0,127,1,3,1009,0,0,0,0,0,0,1
165,127,2,1,1010,500,10,1,75,1,0,0
170,127,2,2,1010,300,25,1,75,1,0,0
0,127,2,3,1010,0,0,0,0,0,0,1
14,127,3,1,1011,300,50,0.5,25,1,0,0
200,127,3,2,1011,300,10,4,75,1,0,0
0,127,3,3,1011,0,0,0,0,0,0,1
35,127,4,1,1012,300,50,1,25,0,1,0
144,127,4,2,1012,500,50,4,50,0,1,0
0,127,4,3,1012,0,0,0,0,0,0,1
182,127,5,1,1013,300,10,2,75,1,0,0
146,127,5,2,1013,300,10,0.5,75,1,0,0
0,127,5,3,1013,0,0,0,0,0,0,1
213,127,6,1,1014,500,50,4,75,1,0,0
7,127,6,2,1014,100,25,0.5,25,1,0,0
0,127,6,3,1014,0,0,0,0,0,0,1
38,127,7,1,1015,300,10,2,25,1,0,0
207,127,7,2,1015,500,25,4,75,1,0,0
0,127,7,3,1015,0,0,0,0,0,0,1
57,127,8,1,1016,500,10,4,25,1,0,0
84,127,8,2,1016,500,25,0.5,50,0,1,0
0,127,8,3,1016,0,0,0,0,0,0,1
47,128,1,1,1017,300,25,2,25,0,1,0
30,128,1,2,1017,500,25,1,25,0,1,0
0,128,1,3,1017,0,0,0,0,0,0,1
33,128,2,1,1018,500,50,1,25,1,0,0
168,128,2,2,1018,500,10,1,75,0,1,0
0,128,2,3,1018,0,0,0,0,0,0,1
119,128,3,1,1019,300,25,2,50,0,1,0
85,128,3,2,1019,100,50,0.5,50,1,0,0
0,128,3,3,1019,0,0,0,0,0,0,1
24,128,4,1,1020,500,10,1,25,0,1,0
85,128,4,2,1020,100,50,0.5,50,1,0,0
0,128,4,3,1020,0,0,0,0,0,0,1
189,128,5,1,1021,500,25,2,75,1,0,0
88,128,5,2,1021,100,50,0.5,50,0,1,0
0,128,5,3,1021,0,0,0,0,0,0,1
115,128,6,1,1022,100,25,2,50,1,0,0
155,128,6,2,1022,300,25,0.5,75,0,1,0
0,128,6,3,1022,0,0,0,0,0,0,1
119,128,7,1,1023,300,25,2,50,0,1,0
193,128,7,2,1023,100,50,2,75,1,0,0
0,128,7,3,1023,0,0,0,0,0,0,1
32,128,8,1,1024,300,50,1,25,1,0,0
190,128,8,2,1024,100,25,2,75,0,1,0
0,128,8,3,1024,0,0,0,0,0,0,1
115,129,1,1,1025,100,25,2,50,1,0,0
11,129,1,2,1025,300,25,0.5,25,0,1,0
0,129,1,3,1025,0,0,0,0,0,0,1
198,129,2,1,1026,500,50,2,75,0,1,0
165,129,2,2,1026,500,10,1,75,1,0,0
0,129,2,3,1026,0,0,0,0,0,0,1
164,129,3,1,1027,300,10,1,75,1,0,0
83,129,3,2,1027,300,25,0.5,50,0,1,0
0,129,3,3,1027,0,0,0,0,0,0,1
154,129,4,1,1028,100,25,0.5,75,0,1,0
38,129,4,2,1028,300,10,2,25,1,0,0
0,129,4,3,1028,0,0,0,0,0,0,1
29,129,5,1,1029,300,25,1,25,0,1,0
65,129,5,2,1029,300,25,4,25,0,1,0
0,129,5,3,1029,0,0,0,0,0,0,1
3,129,6,1,1030,500,10,0.5,25,1,0,0
95,129,6,2,1030,300,10,1,50,0,1,0
0,129,6,3,1030,0,0,0,0,0,0,1
114,129,7,1,1031,500,10,2,50,0,1,0
88,129,7,2,1031,100,50,0.5,50,0,1,0
0,129,7,3,1031,0,0,0,0,0,0,1
54,129,8,1,1032,500,50,2,25,0,1,0
151,129,8,2,1032,100,25,0.5,75,1,0,0
0,129,8,3,1032,0,0,0,0,0,0,1
159,130,1,1,1033,500,50,0.5,75,1,0,0
202,130,1,2,1033,100,10,4,75,0,1,0
0,130,1,3,1033,0,0,0,0,0,0,1
177,130,2,1,1034,500,50,1,75,1,0,0
15,130,2,2,1034,500,50,0.5,25,1,0,0
0,130,2,3,1034,0,0,0,0,0,0,1
69,130,3,1,1035,500,50,4,25,1,0,0
83,130,3,2,1035,300,25,0.5,50,0,1,0
0,130,3,3,1035,0,0,0,0,0,0,1
164,130,4,1,1036,300,10,1,75,1,0,0
149,130,4,2,1036,300,10,0.5,75,0,1,0
0,130,4,3,1036,0,0,0,0,0,0,1
24,130,5,1,1037,500,10,1,25,0,1,0
46,130,5,2,1037,100,25,2,25,0,1,0
0,130,5,3,1037,0,0,0,0,0,0,1
206,130,6,1,1038,300,25,4,75,1,0,0
55,130,6,2,1038,100,10,4,25,1,0,0
0,130,6,3,1038,0,0,0,0,0,0,1
116,130,7,1,1039,300,25,2,50,1,0,0
46,130,7,2,1039,100,25,2,25,0,1,0
0,130,7,3,1039,0,0,0,0,0,0,1
62,130,8,1,1040,300,25,4,25,1,0,0
181,130,8,2,1040,100,10,2,75,1,0,0
0,130,8,3,1040,0,0,0,0,0,0,1
80,131,1,1,1041,300,25,0.5,50,1,0,0
129,131,1,2,1041,500,10,4,50,1,0,0
0,131,1,3,1041,0,0,0,0,0,0,1
25,131,2,1,1042,100,25,1,25,1,0,0
111,131,2,2,1042,500,10,2,50,1,0,0
0,131,2,3,1042,0,0,0,0,0,0,1
61,131,3,1,1043,100,25,4,25,1,0,0
56,131,3,2,1043,300,10,4,25,1,0,0
0,131,3,3,1043,0,0,0,0,0,0,1
93,131,4,1,1044,500,10,1,50,1,0,0
24,131,4,2,1044,500,10,1,25,0,1,0
0,131,4,3,1044,0,0,0,0,0,0,1
194,131,5,1,1045,300,50,2,75,1,0,0
79,131,5,2,1045,100,25,0.5,50,1,0,0
0,131,5,3,1045,0,0,0,0,0,0,1
38,131,6,1,1046,300,10,2,25,1,0,0
122,131,6,2,1046,300,50,2,50,1,0,0
0,131,6,3,1046,0,0,0,0,0,0,1
72,131,7,1,1047,500,50,4,25,0,1,0
142,131,7,2,1047,100,50,4,50,0,1,0
0,131,7,3,1047,0,0,0,0,0,0,1
13,131,8,1,1048,100,50,0.5,25,1,0,0
79,131,8,2,1048,100,25,0.5,50,1,0,0
0,131,8,3,1048,0,0,0,0,0,0,1
181,132,1,1,1049,100,10,2,75,1,0,0
26,132,1,2,1049,300,25,1,25,1,0,0
0,132,1,3,1049,0,0,0,0,0,0,1
164,132,2,1,1050,300,10,1,75,1,0,0
160,132,2,2,1050,100,50,0.5,75,0,1,0
0,132,2,3,1050,0,0,0,0,0,0,1
64,132,3,1,1051,100,25,4,25,0,1,0
182,132,3,2,1051,300,10,2,75,1,0,0
0,132,3,3,1051,0,0,0,0,0,0,1
199,132,4,1,1052,100,10,4,75,1,0,0
67,132,4,2,1052,100,50,4,25,1,0,0
0,132,4,3,1052,0,0,0,0,0,0,1
205,132,5,1,1053,100,25,4,75,1,0,0
124,132,5,2,1053,100,50,2,50,0,1,0
0,132,5,3,1053,0,0,0,0,0,0,1
44,132,6,1,1054,300,25,2,25,1,0,0
20,132,6,2,1054,300,10,1,25,1,0,0
0,132,6,3,1054,0,0,0,0,0,0,1
50,132,7,1,1055,300,50,2,25,1,0,0
108,132,7,2,1055,500,50,1,50,0,1,0
0,132,7,3,1055,0,0,0,0,0,0,1
109,132,8,1,1056,100,10,2,50,1,0,0
128,132,8,2,1056,300,10,4,50,1,0,0
0,132,8,3,1056,0,0,0,0,0,0,1
137,133,1,1,1057,300,25,4,50,0,1,0
191,133,1,2,1057,300,25,2,75,0,1,0
0,133,1,3,1057,0,0,0,0,0,0,1
73,133,2,1,1058,100,10,0.5,50,1,0,0
209,133,2,2,1058,300,25,4,75,0,1,0
0,133,2,3,1058,0,0,0,0,0,0,1
166,133,3,1,1059,100,10,1,75,0,1,0
48,133,3,2,1059,500,25,2,25,0,1,0
0,133,3,3,1059,0,0,0,0,0,0,1
155,133,4,1,1060,300,25,0.5,75,0,1,0
80,133,4,2,1060,300,25,0.5,50,1,0,0
0,133,4,3,1060,0,0,0,0,0,0,1
65,133,5,1,1061,300,25,4,25,0,1,0
117,133,5,2,1061,500,25,2,50,1,0,0
0,133,5,3,1061,0,0,0,0,0,0,1
100,133,6,1,1062,100,25,1,50,0,1,0
9,133,6,2,1062,500,25,0.5,25,1,0,0
0,133,6,3,1062,0,0,0,0,0,0,1
102,133,7,1,1063,500,25,1,50,0,1,0
134,133,7,2,1063,300,25,4,50,1,0,0
0,133,7,3,1063,0,0,0,0,0,0,1
36,133,8,1,1064,500,50,1,25,0,1,0
173,133,8,2,1064,300,25,1,75,0,1,0
0,133,8,3,1064,0,0,0,0,0,0,1
157,134,1,1,1065,100,50,0.5,75,1,0,0
184,134,1,2,1065,100,10,2,75,0,1,0
0,134,1,3,1065,0,0,0,0,0,0,1
46,134,2,1,1066,100,25,2,25,0,1,0
107,134,2,2,1066,300,50,1,50,0,1,0
0,134,2,3,1066,0,0,0,0,0,0,1
176,134,3,1,1067,300,50,1,75,1,0,0
7,134,3,2,1067,100,25,0.5,25,1,0,0
0,134,3,3,1067,0,0,0,0,0,0,1
152,134,4,1,1068,300,25,0.5,75,1,0,0
8,134,4,2,1068,300,25,0.5,25,1,0,0
0,134,4,3,1068,0,0,0,0,0,0,1
101,134,5,1,1069,300,25,1,50,0,1,0
92,134,5,2,1069,300,10,1,50,1,0,0
0,134,5,3,1069,0,0,0,0,0,0,1
88,134,6,1,1070,100,50,0.5,50,0,1,0
73,134,6,2,1070,100,10,0.5,50,1,0,0
0,134,6,3,1070,0,0,0,0,0,0,1
214,134,7,1,1071,100,50,4,75,0,1,0
70,134,7,2,1071,100,50,4,25,0,1,0
0,134,7,3,1071,0,0,0,0,0,0,1
62,134,8,1,1072,300,25,4,25,1,0,0
122,134,8,2,1072,300,50,2,50,1,0,0
0,134,8,3,1072,0,0,0,0,0,0,1
86,135,1,1,1073,300,50,0.5,50,1,0,0
23,135,1,2,1073,300,10,1,25,0,1,0
0,135,1,3,1073,0,0,0,0,0,0,1
130,135,2,1,1074,100,10,4,50,0,1,0
13,135,2,2,1074,100,50,0.5,25,1,0,0
0,135,2,3,1074,0,0,0,0,0,0,1
149,135,3,1,1075,300,10,0.5,75,0,1,0
1,135,3,2,1075,100,10,0.5,25,1,0,0
0,135,3,3,1075,0,0,0,0,0,0,1
202,135,4,1,1076,100,10,4,75,0,1,0
214,135,4,2,1076,100,50,4,75,0,1,0
0,135,4,3,1076,0,0,0,0,0,0,1
184,135,5,1,1077,100,10,2,75,0,1,0
119,135,5,2,1077,300,25,2,50,0,1,0
0,135,5,3,1077,0,0,0,0,0,0,1
76,135,6,1,1078,100,10,0.5,50,0,1,0
198,135,6,2,1078,500,50,2,75,0,1,0
0,135,6,3,1078,0,0,0,0,0,0,1
162,135,7,1,1079,500,50,0.5,75,0,1,0
106,135,7,2,1079,100,50,1,50,0,1,0
0,135,7,3,1079,0,0,0,0,0,0,1
210,135,8,1,1080,500,25,4,75,0,1,0
155,135,8,2,1080,300,25,0.5,75,0,1,0
0,135,8,3,1080,0,0,0,0,0,0,1
132,136,1,1,1081,500,10,4,50,0,1,0
