profileID,respID,qID,altID,obsID,cashback,warranty,frequency,discharge,remain,no_choice
62,179,4,1,1072,7,90,3,15,50,0
229,179,4,2,1072,5,85,2,10,70,0
0,179,4,3,1072,0,0,0,0,0,1
102,179,5,1,1073,10,80,4,20,50,0
305,179,5,2,1073,7,90,2,20,70,0
0,179,5,3,1073,0,0,0,0,0,1
283,179,6,1,1074,5,85,4,15,70,0
50,179,6,2,1074,7,85,2,15,50,0
0,179,6,3,1074,0,0,0,0,0,1
248,180,1,1,1075,7,85,4,10,70,0
184,180,1,2,1075,5,85,1,20,60,0
0,180,1,3,1075,0,0,0,0,0,1
12,180,2,1,1076,10,80,2,10,50,0
113,180,2,2,1076,7,85,1,10,60,0
0,180,2,3,1076,0,0,0,0,0,1
313,180,3,1,1077,5,90,3,20,70,0
143,180,3,2,1077,7,90,4,10,60,0
0,180,3,3,1077,0,0,0,0,0,1
230,180,4,1,1078,7,85,2,10,70,0
286,180,4,2,1078,5,90,4,15,70,0
0,180,4,3,1078,0,0,0,0,0,1
72,180,5,1,1079,10,90,4,15,50,0
272,180,5,2,1079,7,80,3,15,70,0
0,180,5,3,1079,0,0,0,0,0,1
273,180,6,1,1080,10,80,3,15,70,0
47,180,6,2,1080,7,80,2,15,50,0
0,180,6,3,1080,0,0,0,0,0,1
63,181,1,1,1081,10,90,3,15,50,0
323,181,1,2,1081,7,90,4,20,70,0
0,181,1,3,1081,0,0,0,0,0,1
170,181,2,1,1082,7,90,3,15,60,0
32,181,2,2,1082,7,85,4,10,50,0
0,181,2,3,1082,0,0,0,0,0,1
261,181,3,1,1083,10,90,1,15,70,0
259,181,3,2,1083,5,90,1,15,70,0
0,181,3,3,1083,0,0,0,0,0,1
300,181,4,1,1084,10,80,2,20,70,0
68,181,4,2,1084,7,85,4,15,50,0
0,181,4,3,1084,0,0,0,0,0,1
274,181,5,1,1085,5,85,3,15,70,0
214,181,5,2,1085,5,90,4,20,60,0
0,181,5,3,1085,0,0,0,0,0,1
147,181,6,1,1086,10,80,1,15,60,0
276,181,6,2,1086,10,85,3,15,70,0
0,181,6,3,1086,0,0,0,0,0,1
248,182,1,1,1087,7,85,4,10,70,0
304,182,1,2,1087,5,90,2,20,70,0
0,182,1,3,1087,0,0,0,0,0,1
232,182,2,1,1088,5,90,2,10,70,0
53,182,2,2,1088,7,90,2,15,50,0
0,182,2,3,1088,0,0,0,0,0,1
89,182,3,1,1089,7,90,2,20,50,0
63,182,3,2,1089,10,90,3,15,50,0
0,182,3,3,1089,0,0,0,0,0,1
47,182,4,1,1090,7,80,2,15,50,0
256,182,4,2,1090,5,85,1,15,70,0
0,182,4,3,1090,0,0,0,0,0,1
83,182,5,1,1091,7,80,2,20,50,0
201,182,5,2,1091,10,80,3,20,60,0
0,182,5,3,1091,0,0,0,0,0,1
68,182,6,1,1092,7,85,4,15,50,0
188,182,6,2,1092,7,90,1,20,60,0
0,182,6,3,1092,0,0,0,0,0,1
323,183,1,1,1093,7,90,4,20,70,0
26,183,1,2,1093,7,90,3,10,50,0
0,183,1,3,1093,0,0,0,0,0,1
234,183,2,1,1094,10,90,2,10,70,0
224,183,2,2,1094,7,90,1,10,70,0
0,183,2,3,1094,0,0,0,0,0,1
134,183,3,1,1095,7,90,3,10,60,0
271,183,3,2,1095,5,80,3,15,70,0
0,183,3,3,1095,0,0,0,0,0,1
157,183,4,1,1096,5,85,2,15,60,0
111,183,4,2,1096,10,80,1,10,60,0
0,183,4,3,1096,0,0,0,0,0,1
285,183,5,1,1097,10,85,4,15,70,0
240,183,5,2,1097,10,85,3,10,70,0
0,183,5,3,1097,0,0,0,0,0,1
277,183,6,1,1098,5,90,3,15,70,0
25,183,6,2,1098,5,90,3,10,50,0
0,183,6,3,1098,0,0,0,0,0,1
99,184,1,1,1099,10,90,3,20,50,0
131,184,1,2,1099,7,85,3,10,60,0
0,184,1,3,1099,0,0,0,0,0,1
272,184,2,1,1100,7,80,3,15,70,0
34,184,2,2,1100,5,90,4,10,50,0
0,184,2,3,1100,0,0,0,0,0,1
228,184,3,1,1101,10,80,2,10,70,0
301,184,3,2,1101,5,85,2,20,70,0
0,184,3,3,1101,0,0,0,0,0,1
308,184,4,1,1102,7,80,3,20,70,0
30,184,4,2,1102,10,80,4,10,50,0
0,184,4,3,1102,0,0,0,0,0,1
62,184,5,1,1103,7,90,3,15,50,0
266,184,5,2,1103,7,85,2,15,70,0
0,184,5,3,1103,0,0,0,0,0,1
257,184,6,1,1104,7,85,1,15,70,0
93,184,6,2,1104,10,80,3,20,50,0
0,184,6,3,1104,0,0,0,0,0,1
140,185,1,1,1105,7,85,4,10,60,0
285,185,1,2,1105,10,85,4,15,70,0
0,185,1,3,1105,0,0,0,0,0,1
287,185,2,1,1106,7,90,4,15,70,0
241,185,2,2,1106,5,90,3,10,70,0
0,185,2,3,1106,0,0,0,0,0,1
94,185,3,1,1107,5,85,3,20,50,0
149,185,3,2,1107,7,85,1,15,60,0
0,185,3,3,1107,0,0,0,0,0,1
250,185,4,1,1108,5,90,4,10,70,0
98,185,4,2,1108,7,90,3,20,50,0
0,185,4,3,1108,0,0,0,0,0,1
226,185,5,1,1109,5,80,2,10,70,0
50,185,5,2,1109,7,85,2,15,50,0
0,185,5,3,1109,0,0,0,0,0,1
264,185,6,1,1110,10,80,2,15,70,0
222,185,6,2,1110,10,85,1,10,70,0
0,185,6,3,1110,0,0,0,0,0,1
284,186,1,1,1111,7,85,4,15,70,0
106,186,1,2,1111,5,90,4,20,50,0
0,186,1,3,1111,0,0,0,0,0,1
102,186,2,1,1112,10,80,4,20,50,0
191,186,2,2,1112,7,80,2,20,60,0
0,186,2,3,1112,0,0,0,0,0,1
7,186,3,1,1113,5,90,1,10,50,0
306,186,3,2,1113,10,90,2,20,70,0
0,186,3,3,1113,0,0,0,0,0,1
37,186,4,1,1114,5,80,1,15,50,0
266,186,4,2,1114,7,85,2,15,70,0
0,186,4,3,1114,0,0,0,0,0,1
74,186,5,1,1115,7,80,1,20,50,0
302,186,5,2,1115,7,85,2,20,70,0
0,186,5,3,1115,0,0,0,0,0,1
155,186,6,1,1116,7,80,2,15,60,0
24,186,6,2,1116,10,85,3,10,50,0
0,186,6,3,1116,0,0,0,0,0,1
68,187,1,1,1117,7,85,4,15,50,0
42,187,1,2,1117,10,85,1,15,50,0
0,187,1,3,1117,0,0,0,0,0,1
2,187,2,1,1118,7,80,1,10,50,0
157,187,2,2,1118,5,85,2,15,60,0
0,187,2,3,1118,0,0,0,0,0,1
246,187,3,1,1119,10,80,4,10,70,0
60,187,3,2,1119,10,85,3,15,50,0
0,187,3,3,1119,0,0,0,0,0,1
74,187,4,1,1120,7,80,1,20,50,0
104,187,4,2,1120,7,85,4,20,50,0
0,187,4,3,1120,0,0,0,0,0,1
117,187,5,1,1121,10,90,1,10,60,0
190,187,5,2,1121,5,80,2,20,60,0
0,187,5,3,1121,0,0,0,0,0,1
249,187,6,1,1122,10,85,4,10,70,0
189,187,6,2,1122,10,90,1,20,60,0
0,187,6,3,1122,0,0,0,0,0,1
199,188,1,1,1123,5,80,3,20,60,0
236,188,1,2,1123,7,80,3,10,70,0
0,188,1,3,1123,0,0,0,0,0,1
24,188,2,1,1124,10,85,3,10,50,0
279,188,2,2,1124,10,90,3,15,70,0
0,188,2,3,1124,0,0,0,0,0,1
250,188,3,1,1125,5,90,4,10,70,0
272,188,3,2,1125,7,80,3,15,70,0
0,188,3,3,1125,0,0,0,0,0,1
133,188,4,1,1126,5,90,3,10,60,0
289,188,4,2,1126,5,80,1,20,70,0
0,188,4,3,1126,0,0,0,0,0,1
318,188,5,1,1127,10,80,4,20,70,0
273,188,5,2,1127,10,80,3,15,70,0
0,188,5,3,1127,0,0,0,0,0,1
230,188,6,1,1128,7,85,2,10,70,0
61,188,6,2,1128,5,90,3,15,50,0
0,188,6,3,1128,0,0,0,0,0,1
221,189,1,1,1129,7,85,1,10,70,0
46,189,1,2,1129,5,80,2,15,50,0
0,189,1,3,1129,0,0,0,0,0,1
151,189,2,1,1130,5,90,1,15,60,0
72,189,2,2,1130,10,90,4,15,50,0
0,189,2,3,1130,0,0,0,0,0,1
308,189,3,1,1131,7,80,3,20,70,0
224,189,3,2,1131,7,90,1,10,70,0
0,189,3,3,1131,0,0,0,0,0,1
46,189,4,1,1132,5,80,2,15,50,0
49,189,4,2,1132,5,85,2,15,50,0
0,189,4,3,1132,0,0,0,0,0,1
97,189,5,1,1133,5,90,3,20,50,0
245,189,5,2,1133,7,80,4,10,70,0
0,189,5,3,1133,0,0,0,0,0,1
197,189,6,1,1134,7,90,2,20,60,0
203,189,6,2,1134,7,85,3,20,60,0
0,189,6,3,1134,0,0,0,0,0,1
82,190,1,1,1135,5,80,2,20,50,0
55,190,1,2,1135,5,80,3,15,50,0
0,190,1,3,1135,0,0,0,0,0,1
158,190,2,1,1136,7,85,2,15,60,0
83,190,2,2,1136,7,80,2,20,50,0
0,190,2,3,1136,0,0,0,0,0,1
208,190,3,1,1137,5,80,4,20,60,0
13,190,3,2,1137,5,85,2,10,50,0
0,190,3,3,1137,0,0,0,0,0,1
164,190,4,1,1138,7,80,3,15,60,0
241,190,4,2,1138,5,90,3,10,70,0
0,190,4,3,1138,0,0,0,0,0,1
263,190,5,1,1139,7,80,2,15,70,0
227,190,5,2,1139,7,80,2,10,70,0
0,190,5,3,1139,0,0,0,0,0,1
237,190,6,1,1140,10,80,3,10,70,0
205,190,6,2,1140,5,90,3,20,60,0
0,190,6,3,1140,0,0,0,0,0,1
194,191,1,1,1141,7,85,2,20,60,0
282,191,1,2,1141,10,80,4,15,70,0
0,191,1,3,1141,0,0,0,0,0,1
136,191,2,1,1142,5,80,4,10,60,0
311,191,2,2,1142,7,85,3,20,70,0
0,191,2,3,1142,0,0,0,0,0,1
99,191,3,1,1143,10,90,3,20,50,0
165,191,3,2,1143,10,80,3,15,60,0
0,191,3,3,1143,0,0,0,0,0,1
67,191,4,1,1144,5,85,4,15,50,0
249,191,4,2,1144,10,85,4,10,70,0
0,191,4,3,1144,0,0,0,0,0,1
132,191,5,1,1145,10,85,3,10,60,0
283,191,5,2,1145,5,85,4,15,70,0
0,191,5,3,1145,0,0,0,0,0,1
216,191,6,1,1146,10,90,4,20,60,0
224,191,6,2,1146,7,90,1,10,70,0
0,191,6,3,1146,0,0,0,0,0,1
226,192,1,1,1147,5,80,2,10,70,0
155,192,1,2,1147,7,80,2,15,60,0
0,192,1,3,1147,0,0,0,0,0,1
256,192,2,1,1148,5,85,1,15,70,0
109,192,2,2,1148,5,80,1,10,60,0
0,192,2,3,1148,0,0,0,0,0,1
187,192,3,1,1149,5,90,1,20,60,0
306,192,3,2,1149,10,90,2,20,70,0
0,192,3,3,1149,0,0,0,0,0,1
162,192,4,1,1150,10,90,2,15,60,0
124,192,4,2,1150,5,90,2,10,60,0
0,192,4,3,1150,0,0,0,0,0,1
245,192,5,1,1151,7,80,4,10,70,0
25,192,5,2,1151,5,90,3,10,50,0
0,192,5,3,1151,0,0,0,0,0,1
266,192,6,1,1152,7,85,2,15,70,0
64,192,6,2,1152,5,80,4,15,50,0
0,192,6,3,1152,0,0,0,0,0,1
270,193,1,1,1153,10,90,2,15,70,0
300,193,1,2,1153,10,80,2,20,70,0
0,193,1,3,1153,0,0,0,0,0,1
279,193,2,1,1154,10,90,3,15,70,0
282,193,2,2,1154,10,80,4,15,70,0
0,193,2,3,1154,0,0,0,0,0,1
86,193,3,1,1155,7,85,2,20,50,0
255,193,3,2,1155,10,80,1,15,70,0
0,193,3,3,1155,0,0,0,0,0,1
74,193,4,1,1156,7,80,1,20,50,0
318,193,4,2,1156,10,80,4,20,70,0
0,193,4,3,1156,0,0,0,0,0,1
89,193,5,1,1157,7,90,2,20,50,0
195,193,5,2,1157,10,85,2,20,60,0
0,193,5,3,1157,0,0,0,0,0,1
128,193,6,1,1158,7,80,3,10,60,0
104,193,6,2,1158,7,85,4,20,50,0
0,193,6,3,1158,0,0,0,0,0,1
58,194,1,1,1159,5,85,3,15,50,0
183,194,1,2,1159,10,80,1,20,60,0
0,194,1,3,1159,0,0,0,0,0,1
138,194,2,1,1160,10,80,4,10,60,0
120,194,2,2,1160,10,80,2,10,60,0
0,194,2,3,1160,0,0,0,0,0,1
20,194,3,1,1161,7,80,3,10,50,0
318,194,3,2,1161,10,80,4,20,70,0
0,194,3,3,1161,0,0,0,0,0,1
102,194,4,1,1162,10,80,4,20,50,0
288,194,4,2,1162,10,90,4,15,70,0
0,194,4,3,1162,0,0,0,0,0,1
295,194,5,1,1163,5,90,1,20,70,0
191,194,5,2,1163,7,80,2,20,60,0
0,194,5,3,1163,0,0,0,0,0,1
152,194,6,1,1164,7,90,1,15,60,0
231,194,6,2,1164,10,85,2,10,70,0
0,194,6,3,1164,0,0,0,0,0,1
196,195,1,1,1165,5,90,2,20,60,0
28,195,1,2,1165,5,80,4,10,50,0
0,195,1,3,1165,0,0,0,0,0,1
276,195,2,1,1166,10,85,3,15,70,0
187,195,2,2,1166,5,90,1,20,60,0
0,195,2,3,1166,0,0,0,0,0,1
11,195,3,1,1167,7,80,2,10,50,0
67,195,3,2,1167,5,85,4,15,50,0
0,195,3,3,1167,0,0,0,0,0,1
195,195,4,1,1168,10,85,2,20,60,0
222,195,4,2,1168,10,85,1,10,70,0
0,195,4,3,1168,0,0,0,0,0,1
129,195,5,1,1169,10,80,3,10,60,0
295,195,5,2,1169,5,90,1,20,70,0
0,195,5,3,1169,0,0,0,0,0,1
12,195,6,1,1170,10,80,2,10,50,0
207,195,6,2,1170,10,90,3,20,60,0
0,195,6,3,1170,0,0,0,0,0,1
109,196,1,1,1171,5,80,1,10,60,0
69,196,1,2,1171,10,85,4,15,50,0
0,196,1,3,1171,0,0,0,0,0,1
159,196,2,1,1172,10,85,2,15,60,0
310,196,2,2,1172,5,85,3,20,70,0
0,196,2,3,1172,0,0,0,0,0,1
38,196,3,1,1173,7,80,1,15,50,0
323,196,3,2,1173,7,90,4,20,70,0
0,196,3,3,1173,0,0,0,0,0,1
271,196,4,1,1174,5,80,3,15,70,0
31,196,4,2,1174,5,85,4,10,50,0
0,196,4,3,1174,0,0,0,0,0,1
288,196,5,1,1175,10,90,4,15,70,0
160,196,5,2,1175,5,90,2,15,60,0
0,196,5,3,1175,0,0,0,0,0,1
73,196,6,1,1176,5,80,1,20,50,0
296,196,6,2,1176,7,90,1,20,70,0
0,196,6,3,1176,0,0,0,0,0,1
283,197,1,1,1177,5,85,4,15,70,0
116,197,1,2,1177,7,90,1,10,60,0
0,197,1,3,1177,0,0,0,0,0,1
286,197,2,1,1178,5,90,4,15,70,0
311,197,2,2,1178,7,85,3,20,70,0
0,197,2,3,1178,0,0,0,0,0,1
218,197,3,1,1179,7,80,1,10,70,0
313,197,3,2,1179,5,90,3,20,70,0
0,197,3,3,1179,0,0,0,0,0,1
19,197,4,1,1180,5,80,3,10,50,0
126,197,4,2,1180,10,90,2,10,60,0
0,197,4,3,1180,0,0,0,0,0,1
251,197,5,1,1181,7,90,4,10,70,0
169,197,5,2,1181,5,90,3,15,60,0
0,197,5,3,1181,0,0,0,0,0,1
185,197,6,1,1182,7,85,1,20,60,0
157,197,6,2,1182,5,85,2,15,60,0
0,197,6,3,1182,0,0,0,0,0,1
146,198,1,1,1183,7,80,1,15,60,0
247,198,1,2,1183,5,85,4,10,70,0
0,198,1,3,1183,0,0,0,0,0,1
1,198,2,1,1184,5,80,1,10,50,0
244,198,2,2,1184,5,80,4,10,70,0
0,198,2,3,1184,0,0,0,0,0,1
84,198,3,1,1185,10,80,2,20,50,0
114,198,3,2,1185,10,85,1,10,60,0
0,198,3,3,1185,0,0,0,0,0,1
116,198,4,1,1186,7,90,1,10,60,0
117,198,4,2,1186,10,90,1,10,60,0
0,198,4,3,1186,0,0,0,0,0,1
48,198,5,1,1187,10,80,2,15,50,0
123,198,5,2,1187,10,85,2,10,60,0
0,198,5,3,1187,0,0,0,0,0,1
230,198,6,1,1188,7,85,2,10,70,0
313,198,6,2,1188,5,90,3,20,70,0
0,198,6,3,1188,0,0,0,0,0,1
15,199,1,1,1189,10,85,2,10,50,0
208,199,1,2,1189,5,80,4,20,60,0
0,199,1,3,1189,0,0,0,0,0,1
261,199,2,1,1190,10,90,1,15,70,0
229,199,2,2,1190,5,85,2,10,70,0
0,199,2,3,1190,0,0,0,0,0,1
321,199,3,1,1191,10,85,4,20,70,0
10,199,3,2,1191,5,80,2,10,50,0
0,199,3,3,1191,0,0,0,0,0,1
89,199,4,1,1192,7,90,2,20,50,0
2,199,4,2,1192,7,80,1,10,50,0
0,199,4,3,1192,0,0,0,0,0,1
272,199,5,1,1193,7,80,3,15,70,0
273,199,5,2,1193,10,80,3,15,70,0
0,199,5,3,1193,0,0,0,0,0,1
34,199,6,1,1194,5,90,4,10,50,0
249,199,6,2,1194,10,85,4,10,70,0
0,199,6,3,1194,0,0,0,0,0,1
267,200,1,1,1195,10,85,2,15,70,0
19,200,1,2,1195,5,80,3,10,50,0
0,200,1,3,1195,0,0,0,0,0,1
91,200,2,1,1196,5,80,3,20,50,0
200,200,2,2,1196,7,80,3,20,60,0
0,200,2,3,1196,0,0,0,0,0,1
230,200,3,1,1197,7,85,2,10,70,0
178,200,3,2,1197,5,90,4,15,60,0
0,200,3,3,1197,0,0,0,0,0,1
134,200,4,1,1198,7,90,3,10,60,0
82,200,4,2,1198,5,80,2,20,50,0
0,200,4,3,1198,0,0,0,0,0,1
176,200,5,1,1199,7,85,4,15,60,0
264,200,5,2,1199,10,80,2,15,70,0
0,200,5,3,1199,0,0,0,0,0,1
8,200,6,1,1200,7,90,1,10,50,0
166,200,6,2,1200,5,85,3,15,60,0
0,200,6,3,1200,0,0,0,0,0,1
154,201,1,1,1201,5,80,2,15,60,0
166,201,1,2,1201,5,85,3,15,60,0
0,201,1,3,1201,0,0,0,0,0,1
273,201,2,1,1202,10,80,3,15,70,0
157,201,2,2,1202,5,85,2,15,60,0
0,201,2,3,1202,0,0,0,0,0,1
218,201,3,1,1203,7,80,1,10,70,0
136,201,3,2,1203,5,80,4,10,60,0
0,201,3,3,1203,0,0,0,0,0,1
110,201,4,1,1204,7,80,1,10,60,0
200,201,4,2,1204,7,80,3,20,60,0
0,201,4,3,1204,0,0,0,0,0,1
216,201,5,1,1205,10,90,4,20,60,0
290,201,5,2,1205,7,80,1,20,70,0
0,201,5,3,1205,0,0,0,0,0,1
88,201,6,1,1206,5,90,2,20,50,0
314,201,6,2,1206,7,90,3,20,70,0
0,201,6,3,1206,0,0,0,0,0,1
280,202,1,1,1207,5,80,4,15,70,0
183,202,1,2,1207,10,80,1,20,60,0
0,202,1,3,1207,0,0,0,0,0,1
306,202,2,1,1208,10,90,2,20,70,0
259,202,2,2,1208,5,90,1,15,70,0
0,202,2,3,1208,0,0,0,0,0,1
46,202,3,1,1209,5,80,2,15,50,0
262,202,3,2,1209,5,80,2,15,70,0
0,202,3,3,1209,0,0,0,0,0,1
260,202,4,1,1210,7,90,1,15,70,0
295,202,4,2,1210,5,90,1,20,70,0
0,202,4,3,1210,0,0,0,0,0,1
182,202,5,1,1211,7,80,1,20,60,0
45,202,5,2,1211,10,90,1,15,50,0
0,202,5,3,1211,0,0,0,0,0,1
130,202,6,1,1212,5,85,3,10,60,0
315,202,6,2,1212,10,90,3,20,70,0
0,202,6,3,1212,0,0,0,0,0,1
57,203,1,1,1213,10,80,3,15,50,0
230,203,1,2,1213,7,85,2,10,70,0
0,203,1,3,1213,0,0,0,0,0,1
182,203,2,1,1214,7,80,1,20,60,0
243,203,2,2,1214,10,90,3,10,70,0
0,203,2,3,1214,0,0,0,0,0,1
111,203,3,1,1215,10,80,1,10,60,0
201,203,3,2,1215,10,80,3,20,60,0
0,203,3,3,1215,0,0,0,0,0,1
25,203,4,1,1216,5,90,3,10,50,0
269,203,4,2,1216,7,90,2,15,70,0
0,203,4,3,1216,0,0,0,0,0,1
318,203,5,1,1217,10,80,4,20,70,0
251,203,5,2,1217,7,90,4,10,70,0
0,203,5,3,1217,0,0,0,0,0,1
60,203,6,1,1218,10,85,3,15,50,0
286,203,6,2,1218,5,90,4,15,70,0
0,203,6,3,1218,0,0,0,0,0,1
282,204,1,1,1219,10,80,4,15,70,0
92,204,1,2,1219,7,80,3,20,50,0
0,204,1,3,1219,0,0,0,0,0,1
62,204,2,1,1220,7,90,3,15,50,0
284,204,2,2,1220,7,85,4,15,70,0
0,204,2,3,1220,0,0,0,0,0,1
206,204,3,1,1221,7,90,3,20,60,0
156,204,3,2,1221,10,80,2,15,60,0
0,204,3,3,1221,0,0,0,0,0,1
196,204,4,1,1222,5,90,2,20,60,0
281,204,4,2,1222,7,80,4,15,70,0
0,204,4,3,1222,0,0,0,0,0,1
73,204,5,1,1223,5,80,1,20,50,0
41,204,5,2,1223,7,85,1,15,50,0
0,204,5,3,1223,0,0,0,0,0,1
281,204,6,1,1224,7,80,4,15,70,0
123,204,6,2,1224,10,85,2,10,60,0
0,204,6,3,1224,0,0,0,0,0,1
116,205,1,1,1225,7,90,1,10,60,0
132,205,1,2,1225,10,85,3,10,60,0
0,205,1,3,1225,0,0,0,0,0,1
49,205,2,1,1226,5,85,2,15,50,0
176,205,2,2,1226,7,85,4,15,60,0
0,205,2,3,1226,0,0,0,0,0,1
49,205,3,1,1227,5,85,2,15,50,0
80,205,3,2,1227,7,90,1,20,50,0
0,205,3,3,1227,0,0,0,0,0,1
170,205,4,1,1228,7,90,3,15,60,0
279,205,4,2,1228,10,90,3,15,70,0
0,205,4,3,1228,0,0,0,0,0,1
153,205,5,1,1229,10,90,1,15,60,0
136,205,5,2,1229,5,80,4,10,60,0
0,205,5,3,1229,0,0,0,0,0,1
266,205,6,1,1230,7,85,2,15,70,0
159,205,6,2,1230,10,85,2,15,60,0
0,205,6,3,1230,0,0,0,0,0,1
239,206,1,1,1231,7,85,3,10,70,0
168,206,1,2,1231,10,85,3,15,60,0
0,206,1,3,1231,0,0,0,0,0,1
282,206,2,1,1232,10,80,4,15,70,0
227,206,2,2,1232,7,80,2,10,70,0
0,206,2,3,1232,0,0,0,0,0,1
172,206,3,1,1233,5,80,4,15,60,0
98,206,3,2,1233,7,90,3,20,50,0
0,206,3,3,1233,0,0,0,0,0,1
144,206,4,1,1234,10,90,4,10,60,0
36,206,4,2,1234,10,90,4,10,50,0
0,206,4,3,1234,0,0,0,0,0,1
144,206,5,1,1235,10,90,4,10,60,0
271,206,5,2,1235,5,80,3,15,70,0
0,206,5,3,1235,0,0,0,0,0,1
179,206,6,1,1236,7,90,4,15,60,0
39,206,6,2,1236,10,80,1,15,50,0
0,206,6,3,1236,0,0,0,0,0,1
258,207,1,1,1237,10,85,1,15,70,0
99,207,1,2,1237,10,90,3,20,50,0
0,207,1,3,1237,0,0,0,0,0,1
300,207,2,1,1238,10,80,2,20,70,0
121,207,2,2,1238,5,85,2,10,60,0
0,207,2,3,1238,0,0,0,0,0,1
167,207,3,1,1239,7,85,3,15,60,0
307,207,3,2,1239,5,80,3,20,70,0
0,207,3,3,1239,0,0,0,0,0,1
95,207,4,1,1240,7,85,3,20,50,0
63,207,4,2,1240,10,90,3,15,50,0
0,207,4,3,1240,0,0,0,0,0,1
277,207,5,1,1241,5,90,3,15,70,0
244,207,5,2,1241,5,80,4,10,70,0
0,207,5,3,1241,0,0,0,0,0,1
312,207,6,1,1242,10,85,3,20,70,0
294,207,6,2,1242,10,85,1,20,70,0
0,207,6,3,1242,0,0,0,0,0,1
79,208,1,1,1243,5,90,1,20,50,0
195,208,1,2,1243,10,85,2,20,60,0
0,208,1,3,1243,0,0,0,0,0,1
302,208,2,1,1244,7,85,2,20,70,0
95,208,2,2,1244,7,85,3,20,50,0
0,208,2,3,1244,0,0,0,0,0,1
107,208,3,1,1245,7,90,4,20,50,0
273,208,3,2,1245,10,80,3,15,70,0
0,208,3,3,1245,0,0,0,0,0,1
65,208,4,1,1246,7,80,4,15,50,0
161,208,4,2,1246,7,90,2,15,60,0
0,208,4,3,1246,0,0,0,0,0,1
44,208,5,1,1247,7,90,1,15,50,0
35,208,5,2,1247,7,90,4,10,50,0
0,208,5,3,1247,0,0,0,0,0,1
322,208,6,1,1248,5,90,4,20,70,0
30,208,6,2,1248,10,80,4,10,50,0
0,208,6,3,1248,0,0,0,0,0,1
148,209,1,1,1249,5,85,1,15,60,0
310,209,1,2,1249,5,85,3,20,70,0
0,209,1,3,1249,0,0,0,0,0,1
38,209,2,1,1250,7,80,1,15,50,0
220,209,2,2,1250,5,85,1,10,70,0
0,209,2,3,1250,0,0,0,0,0,1
260,209,3,1,1251,7,90,1,15,70,0
61,209,3,2,1251,5,90,3,15,50,0
0,209,3,3,1251,0,0,0,0,0,1
140,209,4,1,1252,7,85,4,10,60,0
25,209,4,2,1252,5,90,3,10,50,0
0,209,4,3,1252,0,0,0,0,0,1
305,209,5,1,1253,7,90,2,20,70,0
242,209,5,2,1253,7,90,3,10,70,0
0,209,5,3,1253,0,0,0,0,0,1
258,209,6,1,1254,10,85,1,15,70,0
195,209,6,2,1254,10,85,2,20,60,0
0,209,6,3,1254,0,0,0,0,0,1
284,210,1,1,1255,7,85,4,15,70,0
85,210,1,2,1255,5,85,2,20,50,0
0,210,1,3,1255,0,0,0,0,0,1
206,210,2,1,1256,7,90,3,20,60,0
119,210,2,2,1256,7,80,2,10,60,0
0,210,2,3,1256,0,0,0,0,0,1
224,210,3,1,1257,7,90,1,10,70,0
75,210,3,2,1257,10,80,1,20,50,0
0,210,3,3,1257,0,0,0,0,0,1
102,210,4,1,1258,10,80,4,20,50,0
147,210,4,2,1258,10,80,1,15,60,0
0,210,4,3,1258,0,0,0,0,0,1
308,210,5,1,1259,7,80,3,20,70,0
316,210,5,2,1259,5,80,4,20,70,0
0,210,5,3,1259,0,0,0,0,0,1
40,210,6,1,1260,5,85,1,15,50,0
251,210,6,2,1260,7,90,4,10,70,0
0,210,6,3,1260,0,0,0,0,0,1
51,211,1,1,1261,10,85,2,15,50,0
5,211,1,2,1261,7,85,1,10,50,0
0,211,1,3,1261,0,0,0,0,0,1
313,211,2,1,1262,5,90,3,20,70,0
180,211,2,2,1262,10,90,4,15,60,0
0,211,2,3,1262,0,0,0,0,0,1
184,211,3,1,1263,5,85,1,20,60,0
96,211,3,2,1263,10,85,3,20,50,0
0,211,3,3,1263,0,0,0,0,0,1
17,211,4,1,1264,7,90,2,10,50,0
149,211,4,2,1264,7,85,1,15,60,0
0,211,4,3,1264,0,0,0,0,0,1
163,211,5,1,1265,5,80,3,15,60,0
188,211,5,2,1265,7,90,1,20,60,0
0,211,5,3,1265,0,0,0,0,0,1
99,211,6,1,1266,10,90,3,20,50,0
285,211,6,2,1266,10,85,4,15,70,0
0,211,6,3,1266,0,0,0,0,0,1
46,212,1,1,1267,5,80,2,15,50,0
293,212,1,2,1267,7,85,1,20,70,0
0,212,1,3,1267,0,0,0,0,0,1
269,212,2,1,1268,7,90,2,15,70,0
222,212,2,2,1268,10,85,1,10,70,0
0,212,2,3,1268,0,0,0,0,0,1
233,212,3,1,1269,7,90,2,10,70,0
214,212,3,2,1269,5,90,4,20,60,0
0,212,3,3,1269,0,0,0,0,0,1
256,212,4,1,1270,5,85,1,15,70,0
309,212,4,2,1270,10,80,3,20,70,0
0,212,4,3,1270,0,0,0,0,0,1
215,212,5,1,1271,7,90,4,20,60,0
96,212,5,2,1271,10,85,3,20,50,0
0,212,5,3,1271,0,0,0,0,0,1
55,212,6,1,1272,5,80,3,15,50,0
13,212,6,2,1272,5,85,2,10,50,0
0,212,6,3,1272,0,0,0,0,0,1
126,213,1,1,1273,10,90,2,10,60,0
165,213,1,2,1273,10,80,3,15,60,0
0,213,1,3,1273,0,0,0,0,0,1
