profileID,respID,qID,altID,obsID,enrollment_cash,occurrence_cash,monthly_occurrence,lower_bound,guaranteed_threshold,no_choice
243,197,4,2,1180,200,2,1,20,70,0
0,197,4,3,1180,0,0,0,0,0,1
293,197,5,1,1181,50,15,3,20,70,0
372,197,5,2,1181,300,10,3,30,70,0
0,197,5,3,1181,0,0,0,0,0,1
31,197,6,1,1182,200,10,2,20,60,0
676,197,6,2,1182,300,15,2,40,80,0
0,197,6,3,1182,0,0,0,0,0,1
497,198,1,1,1183,50,20,1,20,80,0
11,198,1,2,1183,200,10,1,20,60,0
0,198,1,3,1183,0,0,0,0,0,1
596,198,2,1,1184,300,15,2,30,80,0
15,198,2,2,1184,200,15,1,20,60,0
0,198,2,3,1184,0,0,0,0,0,1
40,198,3,1,1185,300,20,2,20,60,0
179,198,3,2,1185,200,20,1,40,60,0
0,198,3,3,1185,0,0,0,0,0,1
632,198,4,1,1186,300,10,4,30,80,0
241,198,4,2,1186,50,2,1,20,70,0
0,198,4,3,1186,0,0,0,0,0,1
450,198,5,1,1187,100,10,3,40,70,0
279,198,5,2,1187,200,20,2,20,70,0
0,198,5,3,1187,0,0,0,0,0,1
343,198,6,1,1188,200,2,2,30,70,0
641,198,6,2,1188,50,2,1,40,80,0
0,198,6,3,1188,0,0,0,0,0,1
132,199,1,1,1189,300,10,3,30,60,0
685,199,1,2,1189,50,5,3,40,80,0
0,199,1,3,1189,0,0,0,0,0,1
612,199,2,1,1190,300,10,3,30,80,0
396,199,2,2,1190,300,15,4,30,70,0
0,199,2,3,1190,0,0,0,0,0,1
628,199,3,1,1191,300,5,4,30,80,0
712,199,3,2,1191,300,10,4,40,80,0
0,199,3,3,1191,0,0,0,0,0,1
27,199,4,1,1192,200,5,2,20,60,0
233,199,4,2,1192,50,15,4,40,60,0
0,199,4,3,1192,0,0,0,0,0,1
512,199,5,1,1193,300,10,2,20,80,0
45,199,5,2,1193,50,5,3,20,60,0
0,199,5,3,1193,0,0,0,0,0,1
439,199,6,1,1194,200,20,2,40,70,0
416,199,6,2,1194,300,15,1,40,70,0
0,199,6,3,1194,0,0,0,0,0,1
690,200,1,1,1195,100,10,3,40,80,0
717,200,1,2,1195,50,20,4,40,80,0
0,200,1,3,1195,0,0,0,0,0,1
334,200,2,1,1196,100,15,1,30,70,0
532,200,2,2,1196,300,10,3,20,80,0
0,200,2,3,1196,0,0,0,0,0,1
224,200,3,1,1197,300,2,4,40,60,0
341,200,3,2,1197,50,2,2,30,70,0
0,200,3,3,1197,0,0,0,0,0,1
687,200,4,1,1198,200,5,3,40,80,0
664,200,4,2,1198,300,2,2,40,80,0
0,200,4,3,1198,0,0,0,0,0,1
437,200,5,1,1199,50,20,2,40,70,0
184,200,5,2,1199,300,2,2,40,60,0
0,200,5,3,1199,0,0,0,0,0,1
321,200,6,1,1200,50,2,1,30,70,0
318,200,6,2,1200,100,20,4,20,70,0
0,200,6,3,1200,0,0,0,0,0,1
517,201,1,1,1201,50,20,2,20,80,0
239,201,1,2,1201,200,20,4,40,60,0
0,201,1,3,1201,0,0,0,0,0,1
70,201,2,1,1202,100,10,4,20,60,0
117,201,2,2,1202,50,20,2,30,60,0
0,201,2,3,1202,0,0,0,0,0,1
232,201,3,1,1203,300,10,4,40,60,0
159,201,3,2,1203,200,20,4,30,60,0
0,201,3,3,1203,0,0,0,0,0,1
209,201,4,1,1204,50,10,3,40,60,0
555,201,4,2,1204,200,15,4,20,80,0
0,201,4,3,1204,0,0,0,0,0,1
522,201,5,1,1205,100,2,3,20,80,0
115,201,5,2,1205,200,15,2,30,60,0
0,201,5,3,1205,0,0,0,0,0,1
231,201,6,1,1206,200,10,4,40,60,0
292,201,6,2,1206,300,10,3,20,70,0
0,201,6,3,1206,0,0,0,0,0,1
582,202,1,1,1207,100,2,2,30,80,0
378,202,1,2,1207,100,20,3,30,70,0
0,202,1,3,1207,0,0,0,0,0,1
199,202,2,1,1208,200,20,2,40,60,0
701,202,2,2,1208,50,2,4,40,80,0
0,202,2,3,1208,0,0,0,0,0,1
56,202,3,1,1209,300,15,3,20,60,0
403,202,3,2,1209,200,2,1,40,70,0
0,202,3,3,1209,0,0,0,0,0,1
267,202,4,1,1210,200,5,2,20,70,0
300,202,4,2,1210,300,20,3,20,70,0
0,202,4,3,1210,0,0,0,0,0,1
390,202,5,1,1211,100,10,4,30,70,0
414,202,5,2,1211,100,15,1,40,70,0
0,202,5,3,1211,0,0,0,0,0,1
454,202,6,1,1212,100,15,3,40,70,0
695,202,6,2,1212,200,15,3,40,80,0
0,202,6,3,1212,0,0,0,0,0,1
38,203,1,1,1213,100,20,2,20,60,0
386,203,1,2,1213,100,5,4,30,70,0
0,203,1,3,1213,0,0,0,0,0,1
130,203,2,1,1214,100,10,3,30,60,0
348,203,2,2,1214,300,5,2,30,70,0
0,203,2,3,1214,0,0,0,0,0,1
65,203,3,1,1215,50,5,4,20,60,0
215,203,3,2,1215,200,15,3,40,60,0
0,203,3,3,1215,0,0,0,0,0,1
177,203,4,1,1216,50,20,1,40,60,0
391,203,4,2,1216,200,10,4,30,70,0
0,203,4,3,1216,0,0,0,0,0,1
299,203,5,1,1217,200,20,3,20,70,0
717,203,5,2,1217,50,20,4,40,80,0
0,203,5,3,1217,0,0,0,0,0,1
563,203,6,1,1218,200,2,1,30,80,0
124,203,6,2,1218,300,2,3,30,60,0
0,203,6,3,1218,0,0,0,0,0,1
361,204,1,1,1219,50,2,3,30,70,0
342,204,1,2,1219,100,2,2,30,70,0
0,204,1,3,1219,0,0,0,0,0,1
429,204,2,1,1220,50,10,2,40,70,0
225,204,2,2,1220,50,5,4,40,60,0
0,204,2,3,1220,0,0,0,0,0,1
456,204,3,1,1221,300,15,3,40,70,0
421,204,3,2,1221,50,2,2,40,70,0
0,204,3,3,1221,0,0,0,0,0,1
594,204,4,1,1222,100,15,2,30,80,0
636,204,4,2,1222,300,15,4,30,80,0
0,204,4,3,1222,0,0,0,0,0,1
655,204,5,1,1223,200,15,1,40,80,0
572,204,5,2,1223,300,10,1,30,80,0
0,204,5,3,1223,0,0,0,0,0,1
697,204,6,1,1224,50,20,3,40,80,0
216,204,6,2,1224,300,15,3,40,60,0
0,204,6,3,1224,0,0,0,0,0,1
341,205,1,1,1225,50,2,2,30,70,0
672,205,1,2,1225,300,10,2,40,80,0
0,205,1,3,1225,0,0,0,0,0,1
450,205,2,1,1226,100,10,3,40,70,0
103,205,2,2,1226,200,2,2,30,60,0
0,205,2,3,1226,0,0,0,0,0,1
499,205,3,1,1227,200,20,1,20,80,0
528,205,3,2,1227,300,5,3,20,80,0
0,205,3,3,1227,0,0,0,0,0,1
288,205,4,1,1228,300,5,3,20,70,0
575,205,4,2,1228,200,15,1,30,80,0
0,205,4,3,1228,0,0,0,0,0,1
690,205,5,1,1229,100,10,3,40,80,0
221,205,5,2,1229,50,2,4,40,60,0
0,205,5,3,1229,0,0,0,0,0,1
208,205,6,1,1230,300,5,3,40,60,0
250,205,6,2,1230,100,10,1,20,70,0
0,205,6,3,1230,0,0,0,0,0,1
429,206,1,1,1231,50,10,2,40,70,0
664,206,1,2,1231,300,2,2,40,80,0
0,206,1,3,1231,0,0,0,0,0,1
618,206,2,1,1232,100,20,3,30,80,0
633,206,2,2,1232,50,15,4,30,80,0
0,206,2,3,1232,0,0,0,0,0,1
492,206,3,1,1233,300,10,1,20,80,0
92,206,3,2,1233,300,10,1,30,60,0
0,206,3,3,1233,0,0,0,0,0,1
694,206,4,1,1234,100,15,3,40,80,0
518,206,4,2,1234,100,20,2,20,80,0
0,206,4,3,1234,0,0,0,0,0,1
90,206,5,1,1235,100,10,1,30,60,0
273,206,5,2,1235,50,15,2,20,70,0
0,206,5,3,1235,0,0,0,0,0,1
197,206,6,1,1236,50,20,2,40,60,0
42,206,6,2,1236,100,2,3,20,60,0
0,206,6,3,1236,0,0,0,0,0,1
614,207,1,1,1237,100,15,3,30,80,0
36,207,1,2,1237,300,15,2,20,60,0
0,207,1,3,1237,0,0,0,0,0,1
335,207,2,1,1238,200,15,1,30,70,0
18,207,2,2,1238,100,20,1,20,60,0
0,207,2,3,1238,0,0,0,0,0,1
90,207,3,1,1239,100,10,1,30,60,0
705,207,3,2,1239,50,5,4,40,80,0
0,207,3,3,1239,0,0,0,0,0,1
19,207,4,1,1240,200,20,1,20,60,0
592,207,4,2,1240,300,10,2,30,80,0
0,207,4,3,1240,0,0,0,0,0,1
291,207,5,1,1241,200,10,3,20,70,0
643,207,5,2,1241,200,2,1,40,80,0
0,207,5,3,1241,0,0,0,0,0,1
610,207,6,1,1242,100,10,3,30,80,0
298,207,6,2,1242,100,20,3,20,70,0
0,207,6,3,1242,0,0,0,0,0,1
191,208,1,1,1243,200,10,2,40,60,0
209,208,1,2,1243,50,10,3,40,60,0
0,208,1,3,1243,0,0,0,0,0,1
251,208,2,1,1244,200,10,1,20,70,0
588,208,2,2,1244,300,5,2,30,80,0
0,208,2,3,1244,0,0,0,0,0,1
264,208,3,1,1245,300,2,2,20,70,0
431,208,3,2,1245,200,10,2,40,70,0
0,208,3,3,1245,0,0,0,0,0,1
208,208,4,1,1246,300,5,3,40,60,0
667,208,4,2,1246,200,5,2,40,80,0
0,208,4,3,1246,0,0,0,0,0,1
8,208,5,1,1247,300,5,1,20,60,0
131,208,5,2,1247,200,10,3,30,60,0
0,208,5,3,1247,0,0,0,0,0,1
225,208,6,1,1248,50,5,4,40,60,0
24,208,6,2,1248,300,2,2,20,60,0
0,208,6,3,1248,0,0,0,0,0,1
227,209,1,1,1249,200,5,4,40,60,0
585,209,1,2,1249,50,5,2,30,80,0
0,209,1,3,1249,0,0,0,0,0,1
350,209,2,1,1250,100,10,2,30,70,0
599,209,2,2,1250,200,20,2,30,80,0
0,209,2,3,1250,0,0,0,0,0,1
637,209,3,1,1251,50,20,4,30,80,0
357,209,3,2,1251,50,20,2,30,70,0
0,209,3,3,1251,0,0,0,0,0,1
552,209,4,1,1252,300,10,4,20,80,0
122,209,4,2,1252,100,2,3,30,60,0
0,209,4,3,1252,0,0,0,0,0,1
211,209,5,1,1253,200,10,3,40,60,0
438,209,5,2,1253,100,20,2,40,70,0
0,209,5,3,1253,0,0,0,0,0,1
587,209,6,1,1254,200,5,2,30,80,0
347,209,6,2,1254,200,5,2,30,70,0
0,209,6,3,1254,0,0,0,0,0,1
4,210,1,1,1255,300,2,1,20,60,0
462,210,1,2,1255,100,2,4,40,70,0
0,210,1,3,1255,0,0,0,0,0,1
332,210,2,1,1256,300,10,1,30,70,0
477,210,2,2,1256,50,20,4,40,70,0
0,210,2,3,1256,0,0,0,0,0,1
650,210,3,1,1257,100,10,1,40,80,0
9,210,3,2,1257,50,10,1,20,60,0
0,210,3,3,1257,0,0,0,0,0,1
188,210,4,1,1258,300,5,2,40,60,0
66,210,4,2,1258,100,5,4,20,60,0
0,210,4,3,1258,0,0,0,0,0,1
43,210,5,1,1259,200,2,3,20,60,0
301,210,5,2,1259,50,2,4,20,70,0
0,210,5,3,1259,0,0,0,0,0,1
192,210,6,1,1260,300,10,2,40,60,0
107,210,6,2,1260,200,5,2,30,60,0
0,210,6,3,1260,0,0,0,0,0,1
489,211,1,1,1261,50,10,1,20,80,0
484,211,1,2,1261,300,2,1,20,80,0
0,211,1,3,1261,0,0,0,0,0,1
350,211,2,1,1262,100,10,2,30,70,0
322,211,2,2,1262,100,2,1,30,70,0
0,211,2,3,1262,0,0,0,0,0,1
669,211,3,1,1263,50,10,2,40,80,0
591,211,3,2,1263,200,10,2,30,80,0
0,211,3,3,1263,0,0,0,0,0,1
18,211,4,1,1264,100,20,1,20,60,0
35,211,4,2,1264,200,15,2,20,60,0
0,211,4,3,1264,0,0,0,0,0,1
341,211,5,1,1265,50,2,2,30,70,0
300,211,5,2,1265,300,20,3,20,70,0
0,211,5,3,1265,0,0,0,0,0,1
126,211,6,1,1266,100,5,3,30,60,0
389,211,6,2,1266,50,10,4,30,70,0
0,211,6,3,1266,0,0,0,0,0,1
7,212,1,1,1267,200,5,1,20,60,0
514,212,1,2,1267,100,15,2,20,80,0
0,212,1,3,1267,0,0,0,0,0,1
287,212,2,1,1268,200,5,3,20,70,0
584,212,2,2,1268,300,2,2,30,80,0
0,212,2,3,1268,0,0,0,0,0,1
363,212,3,1,1269,200,2,3,30,70,0
223,212,3,2,1269,200,2,4,40,60,0
0,212,3,3,1269,0,0,0,0,0,1
519,212,4,1,1270,200,20,2,20,80,0
31,212,4,2,1270,200,10,2,20,60,0
0,212,4,3,1270,0,0,0,0,0,1
384,212,5,1,1271,300,2,4,30,70,0
167,212,5,2,1271,200,5,1,40,60,0
0,212,5,3,1271,0,0,0,0,0,1
717,212,6,1,1272,50,20,4,40,80,0
118,212,6,2,1272,100,20,2,30,60,0
0,212,6,3,1272,0,0,0,0,0,1
594,213,1,1,1273,100,15,2,30,80,0
460,213,1,2,1273,300,20,3,40,70,0
0,213,1,3,1273,0,0,0,0,0,1
28,213,2,1,1274,300,5,2,20,60,0
330,213,2,2,1274,100,10,1,30,70,0
0,213,2,3,1274,0,0,0,0,0,1
31,213,3,1,1275,200,10,2,20,60,0
566,213,3,2,1275,100,5,1,30,80,0
0,213,3,3,1275,0,0,0,0,0,1
156,213,4,1,1276,300,15,4,30,60,0
44,213,4,2,1276,300,2,3,20,60,0
0,213,4,3,1276,0,0,0,0,0,1
573,213,5,1,1277,50,15,1,30,80,0
627,213,5,2,1277,200,5,4,30,80,0
0,213,5,3,1277,0,0,0,0,0,1
553,213,6,1,1278,50,15,4,20,80,0
685,213,6,2,1278,50,5,3,40,80,0
0,213,6,3,1278,0,0,0,0,0,1
586,214,1,1,1279,100,5,2,30,80,0
230,214,1,2,1279,100,10,4,40,60,0
0,214,1,3,1279,0,0,0,0,0,1
204,214,2,1,1280,300,2,3,40,60,0
481,214,2,2,1280,50,2,1,20,80,0
0,214,2,3,1280,0,0,0,0,0,1
253,214,3,1,1281,50,15,1,20,70,0
555,214,3,2,1281,200,15,4,20,80,0
0,214,3,3,1281,0,0,0,0,0,1
239,214,4,1,1282,200,20,4,40,60,0
696,214,4,2,1282,300,15,3,40,80,0
0,214,4,3,1282,0,0,0,0,0,1
30,214,5,1,1283,100,10,2,20,60,0
249,214,5,2,1283,50,10,1,20,70,0
0,214,5,3,1283,0,0,0,0,0,1
623,214,6,1,1284,200,2,4,30,80,0
107,214,6,2,1284,200,5,2,30,60,0
0,214,6,3,1284,0,0,0,0,0,1
590,215,1,1,1285,100,10,2,30,80,0
719,215,1,2,1285,200,20,4,40,80,0
0,215,1,3,1285,0,0,0,0,0,1
550,215,2,1,1286,100,10,4,20,80,0
291,215,2,2,1286,200,10,3,20,70,0
0,215,2,3,1286,0,0,0,0,0,1
581,215,3,1,1287,50,2,2,30,80,0
580,215,3,2,1287,300,20,1,30,80,0
0,215,3,3,1287,0,0,0,0,0,1
59,215,4,1,1288,200,20,3,20,60,0
519,215,4,2,1288,200,20,2,20,80,0
0,215,4,3,1288,0,0,0,0,0,1
26,215,5,1,1289,100,5,2,20,60,0
286,215,5,2,1289,100,5,3,20,70,0
0,215,5,3,1289,0,0,0,0,0,1
116,215,6,1,1290,300,15,2,30,60,0
567,215,6,2,1290,200,5,1,30,80,0
0,215,6,3,1290,0,0,0,0,0,1
627,216,1,1,1291,200,5,4,30,80,0
325,216,1,2,1291,50,5,1,30,70,0
0,216,1,3,1291,0,0,0,0,0,1
196,216,2,1,1292,300,15,2,40,60,0
197,216,2,2,1292,50,20,2,40,60,0
0,216,2,3,1292,0,0,0,0,0,1
233,216,3,1,1293,50,15,4,40,60,0
69,216,3,2,1293,50,10,4,20,60,0
0,216,3,3,1293,0,0,0,0,0,1
370,216,4,1,1294,100,10,3,30,70,0
231,216,4,2,1294,200,10,4,40,60,0
0,216,4,3,1294,0,0,0,0,0,1
378,216,5,1,1295,100,20,3,30,70,0
305,216,5,2,1295,50,5,4,20,70,0
0,216,5,3,1295,0,0,0,0,0,1
457,216,6,1,1296,50,20,3,40,70,0
464,216,6,2,1296,300,2,4,40,70,0
0,216,6,3,1296,0,0,0,0,0,1
106,217,1,1,1297,100,5,2,30,60,0
94,217,1,2,1297,100,15,1,30,60,0
0,217,1,3,1297,0,0,0,0,0,1
14,217,2,1,1298,100,15,1,20,60,0
164,217,2,2,1298,300,2,1,40,60,0
0,217,2,3,1298,0,0,0,0,0,1
151,217,3,1,1299,200,10,4,30,60,0
155,217,3,2,1299,200,15,4,30,60,0
0,217,3,3,1299,0,0,0,0,0,1
297,217,4,1,1300,50,20,3,20,70,0
470,217,4,2,1300,100,10,4,40,70,0
0,217,4,3,1300,0,0,0,0,0,1
540,217,5,1,1301,300,20,3,20,80,0
309,217,5,2,1301,50,10,4,20,70,0
0,217,5,3,1301,0,0,0,0,0,1
454,217,6,1,1302,100,15,3,40,70,0
33,217,6,2,1302,50,15,2,20,60,0
0,217,6,3,1302,0,0,0,0,0,1
255,218,1,1,1303,200,15,1,20,70,0
524,218,1,2,1303,300,2,3,20,80,0
0,218,1,3,1303,0,0,0,0,0,1
299,218,2,1,1304,200,20,3,20,70,0
427,218,2,2,1304,200,5,2,40,70,0
0,218,2,3,1304,0,0,0,0,0,1
343,218,3,1,1305,200,2,2,30,70,0
110,218,3,2,1305,100,10,2,30,60,0
0,218,3,3,1305,0,0,0,0,0,1
505,218,4,1,1306,50,5,2,20,80,0
65,218,4,2,1306,50,5,4,20,60,0
0,218,4,3,1306,0,0,0,0,0,1
482,218,5,1,1307,100,2,1,20,80,0
548,218,5,2,1307,300,5,4,20,80,0
0,218,5,3,1307,0,0,0,0,0,1
549,218,6,1,1308,50,10,4,20,80,0
489,218,6,2,1308,50,10,1,20,80,0
0,218,6,3,1308,0,0,0,0,0,1
331,219,1,1,1309,200,10,1,30,70,0
83,219,1,2,1309,200,2,1,30,60,0
0,219,1,3,1309,0,0,0,0,0,1
18,219,2,1,1310,100,20,1,20,60,0
641,219,2,2,1310,50,2,1,40,80,0
0,219,2,3,1310,0,0,0,0,0,1
121,219,3,1,1311,50,2,3,30,60,0
160,219,3,2,1311,300,20,4,30,60,0
0,219,3,3,1311,0,0,0,0,0,1
88,219,4,1,1312,300,5,1,30,60,0
471,219,4,2,1312,200,10,4,40,70,0
0,219,4,3,1312,0,0,0,0,0,1
651,219,5,1,1313,200,10,1,40,80,0
534,219,5,2,1313,100,15,3,20,80,0
0,219,5,3,1313,0,0,0,0,0,1
251,219,6,1,1314,200,10,1,20,70,0
160,219,6,2,1314,300,20,4,30,60,0
0,219,6,3,1314,0,0,0,0,0,1
563,220,1,1,1315,200,2,1,30,80,0
167,220,1,2,1315,200,5,1,40,60,0
0,220,1,3,1315,0,0,0,0,0,1
632,220,2,1,1316,300,10,4,30,80,0
563,220,2,2,1316,200,2,1,30,80,0
0,220,2,3,1316,0,0,0,0,0,1
236,220,3,1,1317,300,15,4,40,60,0
692,220,3,2,1317,300,10,3,40,80,0
0,220,3,3,1317,0,0,0,0,0,1
641,220,4,1,1318,50,2,1,40,80,0
449,220,4,2,1318,50,10,3,40,70,0
0,220,4,3,1318,0,0,0,0,0,1
353,220,5,1,1319,50,15,2,30,70,0
28,220,5,2,1319,300,5,2,20,60,0
0,220,5,3,1319,0,0,0,0,0,1
30,220,6,1,1320,100,10,2,20,60,0
20,220,6,2,1320,300,20,1,20,60,0
0,220,6,3,1320,0,0,0,0,0,1
705,221,1,1,1321,50,5,4,40,80,0
18,221,1,2,1321,100,20,1,20,60,0
0,221,1,3,1321,0,0,0,0,0,1
225,221,2,1,1322,50,5,4,40,60,0
362,221,2,2,1322,100,2,3,30,70,0
0,221,2,3,1322,0,0,0,0,0,1
227,221,3,1,1323,200,5,4,40,60,0
609,221,3,2,1323,50,10,3,30,80,0
0,221,3,3,1323,0,0,0,0,0,1
126,221,4,1,1324,100,5,3,30,60,0
307,221,4,2,1324,200,5,4,20,70,0
0,221,4,3,1324,0,0,0,0,0,1
325,221,5,1,1325,50,5,1,30,70,0
413,221,5,2,1325,50,15,1,40,70,0
0,221,5,3,1325,0,0,0,0,0,1
293,221,6,1,1326,50,15,3,20,70,0
117,221,6,2,1326,50,20,2,30,60,0
0,221,6,3,1326,0,0,0,0,0,1
591,222,1,1,1327,200,10,2,30,80,0
269,222,1,2,1327,50,10,2,20,70,0
0,222,1,3,1327,0,0,0,0,0,1
39,222,2,1,1328,200,20,2,20,60,0
53,222,2,2,1328,50,15,3,20,60,0
0,222,2,3,1328,0,0,0,0,0,1
131,222,3,1,1329,200,10,3,30,60,0
569,222,3,2,1329,50,10,1,30,80,0
0,222,3,3,1329,0,0,0,0,0,1
70,222,4,1,1330,100,10,4,20,60,0
633,222,4,2,1330,50,15,4,30,80,0
0,222,4,3,1330,0,0,0,0,0,1
364,222,5,1,1331,300,2,3,30,70,0
222,222,5,2,1331,100,2,4,40,60,0
0,222,5,3,1331,0,0,0,0,0,1
347,222,6,1,1332,200,5,2,30,70,0
678,222,6,2,1332,100,20,2,40,80,0
0,222,6,3,1332,0,0,0,0,0,1
390,223,1,1,1333,100,10,4,30,70,0
131,223,1,2,1333,200,10,3,30,60,0
0,223,1,3,1333,0,0,0,0,0,1
258,223,2,1,1334,100,20,1,20,70,0
268,223,2,2,1334,300,5,2,20,70,0
0,223,2,3,1334,0,0,0,0,0,1
625,223,3,1,1335,50,5,4,30,80,0
256,223,3,2,1335,300,15,1,20,70,0
0,223,3,3,1335,0,0,0,0,0,1
700,223,4,1,1336,300,20,3,40,80,0
249,223,4,2,1336,50,10,1,20,70,0
0,223,4,3,1336,0,0,0,0,0,1
655,223,5,1,1337,200,15,1,40,80,0
582,223,5,2,1337,100,2,2,30,80,0
0,223,5,3,1337,0,0,0,0,0,1
461,223,6,1,1338,50,2,4,40,70,0
388,223,6,2,1338,300,5,4,30,70,0
0,223,6,3,1338,0,0,0,0,0,1
92,224,1,1,1339,300,10,1,30,60,0
281,224,1,2,1339,50,2,3,20,70,0
0,224,1,3,1339,0,0,0,0,0,1
243,224,2,1,1340,200,2,1,20,70,0
542,224,2,2,1340,100,2,4,20,80,0
0,224,2,3,1340,0,0,0,0,0,1
695,224,3,1,1341,200,15,3,40,80,0
517,224,3,2,1341,50,20,2,20,80,0
0,224,3,3,1341,0,0,0,0,0,1
74,224,4,1,1342,100,15,4,20,60,0
307,224,4,2,1342,200,5,4,20,70,0
0,224,4,3,1342,0,0,0,0,0,1
214,224,5,1,1343,100,15,3,40,60,0
569,224,5,2,1343,50,10,1,30,80,0
0,224,5,3,1343,0,0,0,0,0,1
256,224,6,1,1344,300,15,1,20,70,0
635,224,6,2,1344,200,15,4,30,80,0
0,224,6,3,1344,0,0,0,0,0,1
686,225,1,1,1345,100,5,3,40,80,0
151,225,1,2,1345,200,10,4,30,60,0
0,225,1,3,1345,0,0,0,0,0,1
233,225,2,1,1346,50,15,4,40,60,0
707,225,2,2,1346,200,5,4,40,80,0
0,225,2,3,1346,0,0,0,0,0,1
128,225,3,1,1347,300,5,3,30,60,0
417,225,3,2,1347,50,20,1,40,70,0
0,225,3,3,1347,0,0,0,0,0,1
71,225,4,1,1348,200,10,4,20,60,0
389,225,4,2,1348,50,10,4,30,70,0
0,225,4,3,1348,0,0,0,0,0,1
122,225,5,1,1349,100,2,3,30,60,0
403,225,5,2,1349,200,2,1,40,70,0
0,225,5,3,1349,0,0,0,0,0,1
214,225,6,1,1350,100,15,3,40,60,0
46,225,6,2,1350,100,5,3,20,60,0
0,225,6,3,1350,0,0,0,0,0,1
92,226,1,1,1351,300,10,1,30,60,0
656,226,1,2,1351,300,15,1,40,80,0
0,226,1,3,1351,0,0,0,0,0,1
345,226,2,1,1352,50,5,2,30,70,0
193,226,2,2,1352,50,15,2,40,60,0
0,226,2,3,1352,0,0,0,0,0,1
638,226,3,1,1353,100,20,4,30,80,0
167,226,3,2,1353,200,5,1,40,60,0
0,226,3,3,1353,0,0,0,0,0,1
548,226,4,1,1354,300,5,4,20,80,0
145,226,4,2,1354,50,5,4,30,60,0
0,226,4,3,1354,0,0,0,0,0,1
537,226,5,1,1355,50,20,3,20,80,0
92,226,5,2,1355,300,10,1,30,60,0
0,226,5,3,1355,0,0,0,0,0,1
522,226,6,1,1356,100,2,3,20,80,0
198,226,6,2,1356,100,20,2,40,60,0
0,226,6,3,1356,0,0,0,0,0,1
694,227,1,1,1357,100,15,3,40,80,0
666,227,1,2,1357,100,5,2,40,80,0
0,227,1,3,1357,0,0,0,0,0,1
68,227,2,1,1358,300,5,4,20,60,0
39,227,2,2,1358,200,20,2,20,60,0
0,227,2,3,1358,0,0,0,0,0,1
230,227,3,1,1359,100,10,4,40,60,0
227,227,3,2,1359,200,5,4,40,60,0
0,227,3,3,1359,0,0,0,0,0,1
622,227,4,1,1360,100,2,4,30,80,0
505,227,4,2,1360,50,5,2,20,80,0
0,227,4,3,1360,0,0,0,0,0,1
510,227,5,1,1361,100,10,2,20,80,0
583,227,5,2,1361,200,2,2,30,80,0
0,227,5,3,1361,0,0,0,0,0,1
33,227,6,1,1362,50,15,2,20,60,0
552,227,6,2,1362,300,10,4,20,80,0
0,227,6,3,1362,0,0,0,0,0,1
13,228,1,1,1363,50,15,1,20,60,0
186,228,1,2,1363,100,5,2,40,60,0
0,228,1,3,1363,0,0,0,0,0,1
636,228,2,1,1364,300,15,4,30,80,0
650,228,2,2,1364,100,10,1,40,80,0
0,228,2,3,1364,0,0,0,0,0,1
552,228,3,1,1365,300,10,4,20,80,0
675,228,3,2,1365,200,15,2,40,80,0
0,228,3,3,1365,0,0,0,0,0,1
661,228,4,1,1366,50,2,2,40,80,0
720,228,4,2,1366,300,20,4,40,80,0
0,228,4,3,1366,0,0,0,0,0,1
590,228,5,1,1367,100,10,2,30,80,0
344,228,5,2,1367,300,2,2,30,70,0
0,228,5,3,1367,0,0,0,0,0,1
481,228,6,1,1368,50,2,1,20,80,0
248,228,6,2,1368,300,5,1,20,70,0
0,228,6,3,1368,0,0,0,0,0,1
276,229,1,1,1369,300,15,2,20,70,0
675,229,1,2,1369,200,15,2,40,80,0
0,229,1,3,1369,0,0,0,0,0,1
346,229,2,1,1370,100,5,2,30,70,0
418,229,2,2,1370,100,20,1,40,70,0
0,229,2,3,1370,0,0,0,0,0,1
308,229,3,1,1371,300,5,4,20,70,0
223,229,3,2,1371,200,2,4,40,60,0
0,229,3,3,1371,0,0,0,0,0,1
19,229,4,1,1372,200,20,1,20,60,0
614,229,4,2,1372,100,15,3,30,80,0
0,229,4,3,1372,0,0,0,0,0,1
133,229,5,1,1373,50,15,3,30,60,0
22,229,5,2,1373,100,2,2,20,60,0
0,229,5,3,1373,0,0,0,0,0,1
218,229,6,1,1374,100,20,3,40,60,0
306,229,6,2,1374,100,5,4,20,70,0
0,229,6,3,1374,0,0,0,0,0,1
567,230,1,1,1375,200,5,1,30,80,0
217,230,1,2,1375,50,20,3,40,60,0
0,230,1,3,1375,0,0,0,0,0,1
264,230,2,1,1376,300,2,2,20,70,0
361,230,2,2,1376,50,2,3,30,70,0
0,230,2,3,1376,0,0,0,0,0,1
376,230,3,1,1377,300,15,3,30,70,0
336,230,3,2,1377,300,15,1,30,70,0
0,230,3,3,1377,0,0,0,0,0,1
633,230,4,1,1378,50,15,4,30,80,0
486,230,4,2,1378,100,5,1,20,80,0
0,230,4,3,1378,0,0,0,0,0,1
319,230,5,1,1379,200,20,4,20,70,0
386,230,5,2,1379,100,5,4,30,70,0
0,230,5,3,1379,0,0,0,0,0,1
661,230,6,1,1380,50,2,2,40,80,0
84,230,6,2,1380,300,2,1,30,60,0
0,230,6,3,1380,0,0,0,0,0,1
567,231,1,1,1381,200,5,1,30,80,0
629,231,1,2,1381,50,10,4,30,80,0
0,231,1,3,1381,0,0,0,0,0,1
