profileID,respID,qID,altID,obsID,enrollment_cash,monthly_cash,override,minimum_threshold,guaranteed_threshold,no_choice
603,1592,2,2,5948,200,2,3,30,80,0
0,1592,2,3,5948,0,0,0,0,0,1
423,1592,3,1,5949,200,2,1,40,70,0
621,1592,3,2,5949,50,2,5,30,80,0
0,1592,3,3,5949,0,0,0,0,0,1
632,1592,4,1,5950,300,10,5,30,80,0
481,1592,4,2,5950,50,2,0,20,80,0
0,1592,4,3,5950,0,0,0,0,0,1
286,1592,5,1,5951,100,5,3,20,70,0
203,1592,5,2,5951,200,2,3,40,60,0
0,1592,5,3,5951,0,0,0,0,0,1
444,1592,6,1,5952,300,2,3,40,70,0
152,1592,6,2,5952,300,10,5,30,60,0
0,1592,6,3,5952,0,0,0,0,0,1
630,1593,1,1,5953,100,10,5,30,80,0
401,1593,1,2,5953,50,2,0,40,70,0
0,1593,1,3,5953,0,0,0,0,0,1
172,1593,2,1,5954,300,10,0,40,60,0
691,1593,2,2,5954,200,10,3,40,80,0
0,1593,2,3,5954,0,0,0,0,0,1
387,1593,3,1,5955,200,5,5,30,70,0
430,1593,3,2,5955,100,10,1,40,70,0
0,1593,3,3,5955,0,0,0,0,0,1
594,1593,4,1,5956,100,15,1,30,80,0
523,1593,4,2,5956,200,2,3,20,80,0
0,1593,4,3,5956,0,0,0,0,0,1
145,1593,5,1,5957,50,5,5,30,60,0
473,1593,5,2,5957,50,15,5,40,70,0
0,1593,5,3,5957,0,0,0,0,0,1
522,1593,6,1,5958,100,2,3,20,80,0
405,1593,6,2,5958,50,5,0,40,70,0
0,1593,6,3,5958,0,0,0,0,0,1
193,1594,1,1,5959,50,15,1,40,60,0
92,1594,1,2,5959,300,10,0,30,60,0
0,1594,1,3,5959,0,0,0,0,0,1
307,1594,2,1,5960,200,5,5,20,70,0
353,1594,2,2,5960,50,15,1,30,70,0
0,1594,2,3,5960,0,0,0,0,0,1
440,1594,3,1,5961,300,20,1,40,70,0
627,1594,3,2,5961,200,5,5,30,80,0
0,1594,3,3,5961,0,0,0,0,0,1
480,1594,4,1,5962,300,20,5,40,70,0
345,1594,4,2,5962,50,5,1,30,70,0
0,1594,4,3,5962,0,0,0,0,0,1
80,1594,5,1,5963,300,20,5,20,60,0
705,1594,5,2,5963,50,5,5,40,80,0
0,1594,5,3,5963,0,0,0,0,0,1
18,1594,6,1,5964,100,20,0,20,60,0
621,1594,6,2,5964,50,2,5,30,80,0
0,1594,6,3,5964,0,0,0,0,0,1
141,1595,1,1,5965,50,2,5,30,60,0
643,1595,1,2,5965,200,2,0,40,80,0
0,1595,1,3,5965,0,0,0,0,0,1
246,1595,2,1,5966,100,5,0,20,70,0
480,1595,2,2,5966,300,20,5,40,70,0
0,1595,2,3,5966,0,0,0,0,0,1
547,1595,3,1,5967,200,5,5,20,80,0
525,1595,3,2,5967,50,5,3,20,80,0
0,1595,3,3,5967,0,0,0,0,0,1
184,1595,4,1,5968,300,2,1,40,60,0
470,1595,4,2,5968,100,10,5,40,70,0
0,1595,4,3,5968,0,0,0,0,0,1
719,1595,5,1,5969,200,20,5,40,80,0
296,1595,5,2,5969,300,15,3,20,70,0
0,1595,5,3,5969,0,0,0,0,0,1
233,1595,6,1,5970,50,15,5,40,60,0
391,1595,6,2,5970,200,10,5,30,70,0
0,1595,6,3,5970,0,0,0,0,0,1
332,1596,1,1,5971,300,10,0,30,70,0
553,1596,1,2,5971,50,15,5,20,80,0
0,1596,1,3,5971,0,0,0,0,0,1
589,1596,2,1,5972,50,10,1,30,80,0
600,1596,2,2,5972,300,20,1,30,80,0
0,1596,2,3,5972,0,0,0,0,0,1
450,1596,3,1,5973,100,10,3,40,70,0
384,1596,3,2,5973,300,2,5,30,70,0
0,1596,3,3,5973,0,0,0,0,0,1
230,1596,4,1,5974,100,10,5,40,60,0
380,1596,4,2,5974,300,20,3,30,70,0
0,1596,4,3,5974,0,0,0,0,0,1
146,1596,5,1,5975,100,5,5,30,60,0
561,1596,5,2,5975,50,2,0,30,80,0
0,1596,5,3,5975,0,0,0,0,0,1
201,1596,6,1,5976,50,2,3,40,60,0
455,1596,6,2,5976,200,15,3,40,70,0
0,1596,6,3,5976,0,0,0,0,0,1
256,1597,1,1,5977,300,15,0,20,70,0
58,1597,1,2,5977,100,20,3,20,60,0
0,1597,1,3,5977,0,0,0,0,0,1
200,1597,2,1,5978,300,20,1,40,60,0
572,1597,2,2,5978,300,10,0,30,80,0
0,1597,2,3,5978,0,0,0,0,0,1
39,1597,3,1,5979,200,20,1,20,60,0
567,1597,3,2,5979,200,5,0,30,80,0
0,1597,3,3,5979,0,0,0,0,0,1
268,1597,4,1,5980,300,5,1,20,70,0
583,1597,4,2,5980,200,2,1,30,80,0
0,1597,4,3,5980,0,0,0,0,0,1
406,1597,5,1,5981,100,5,0,40,70,0
36,1597,5,2,5981,300,15,1,20,60,0
0,1597,5,3,5981,0,0,0,0,0,1
579,1597,6,1,5982,200,20,0,30,80,0
446,1597,6,2,5982,100,5,3,40,70,0
0,1597,6,3,5982,0,0,0,0,0,1
574,1598,1,1,5983,100,15,0,30,80,0
313,1598,1,2,5983,50,15,5,20,70,0
0,1598,1,3,5983,0,0,0,0,0,1
490,1598,2,1,5984,100,10,0,20,80,0
165,1598,2,2,5984,50,5,0,40,60,0
0,1598,2,3,5984,0,0,0,0,0,1
292,1598,3,1,5985,300,10,3,20,70,0
372,1598,3,2,5985,300,10,3,30,70,0
0,1598,3,3,5985,0,0,0,0,0,1
101,1598,4,1,5986,50,2,1,30,60,0
486,1598,4,2,5986,100,5,0,20,80,0
0,1598,4,3,5986,0,0,0,0,0,1
549,1598,5,1,5987,50,10,5,20,80,0
426,1598,5,2,5987,100,5,1,40,70,0
0,1598,5,3,5987,0,0,0,0,0,1
683,1598,6,1,5988,200,2,3,40,80,0
523,1598,6,2,5988,200,2,3,20,80,0
0,1598,6,3,5988,0,0,0,0,0,1
629,1599,1,1,5989,50,10,5,30,80,0
662,1599,1,2,5989,100,2,1,40,80,0
0,1599,1,3,5989,0,0,0,0,0,1
574,1599,2,1,5990,100,15,0,30,80,0
35,1599,2,2,5990,200,15,1,20,60,0
0,1599,2,3,5990,0,0,0,0,0,1
637,1599,3,1,5991,50,20,5,30,80,0
619,1599,3,2,5991,200,20,3,30,80,0
0,1599,3,3,5991,0,0,0,0,0,1
553,1599,4,1,5992,50,15,5,20,80,0
493,1599,4,2,5992,50,15,0,20,80,0
0,1599,4,3,5992,0,0,0,0,0,1
73,1599,5,1,5993,50,15,5,20,60,0
535,1599,5,2,5993,200,15,3,20,80,0
0,1599,5,3,5993,0,0,0,0,0,1
65,1599,6,1,5994,50,5,5,20,60,0
114,1599,6,2,5994,100,15,1,30,60,0
0,1599,6,3,5994,0,0,0,0,0,1
107,1600,1,1,5995,200,5,1,30,60,0
188,1600,1,2,5995,300,5,1,40,60,0
0,1600,1,3,5995,0,0,0,0,0,1
263,1600,2,1,5996,200,2,1,20,70,0
370,1600,2,2,5996,100,10,3,30,70,0
0,1600,2,3,5996,0,0,0,0,0,1
228,1600,3,1,5997,300,5,5,40,60,0
9,1600,3,2,5997,50,10,0,20,60,0
0,1600,3,3,5997,0,0,0,0,0,1
403,1600,4,1,5998,200,2,0,40,70,0
424,1600,4,2,5998,300,2,1,40,70,0
0,1600,4,3,5998,0,0,0,0,0,1
370,1600,5,1,5999,100,10,3,30,70,0
272,1600,5,2,5999,300,10,1,20,70,0
0,1600,5,3,5999,0,0,0,0,0,1
2,1600,6,1,6000,100,2,0,20,60,0
28,1600,6,2,6000,300,5,1,20,60,0
0,1600,6,3,6000,0,0,0,0,0,1
284,1601,1,1,6001,300,2,3,20,70,0
211,1601,1,2,6001,200,10,3,40,60,0
0,1601,1,3,6001,0,0,0,0,0,1
481,1601,2,1,6002,50,2,0,20,80,0
291,1601,2,2,6002,200,10,3,20,70,0
0,1601,2,3,6002,0,0,0,0,0,1
203,1601,3,1,6003,200,2,3,40,60,0
416,1601,3,2,6003,300,15,0,40,70,0
0,1601,3,3,6003,0,0,0,0,0,1
675,1601,4,1,6004,200,15,1,40,80,0
404,1601,4,2,6004,300,2,0,40,70,0
0,1601,4,3,6004,0,0,0,0,0,1
38,1601,5,1,6005,100,20,1,20,60,0
448,1601,5,2,6005,300,5,3,40,70,0
0,1601,5,3,6005,0,0,0,0,0,1
452,1601,6,1,6006,300,10,3,40,70,0
290,1601,6,2,6006,100,10,3,20,70,0
0,1601,6,3,6006,0,0,0,0,0,1
688,1602,1,1,6007,300,5,3,40,80,0
629,1602,1,2,6007,50,10,5,30,80,0
0,1602,1,3,6007,0,0,0,0,0,1
41,1602,2,1,6008,50,2,3,20,60,0
609,1602,2,2,6008,50,10,3,30,80,0
0,1602,2,3,6008,0,0,0,0,0,1
363,1602,3,1,6009,200,2,3,30,70,0
73,1602,3,2,6009,50,15,5,20,60,0
0,1602,3,3,6009,0,0,0,0,0,1
323,1602,4,1,6010,200,2,0,30,70,0
587,1602,4,2,6010,200,5,1,30,80,0
0,1602,4,3,6010,0,0,0,0,0,1
697,1602,5,1,6011,50,20,3,40,80,0
401,1602,5,2,6011,50,2,0,40,70,0
0,1602,5,3,6011,0,0,0,0,0,1
160,1602,6,1,6012,300,20,5,30,60,0
647,1602,6,2,6012,200,5,0,40,80,0
0,1602,6,3,6012,0,0,0,0,0,1
444,1603,1,1,6013,300,2,3,40,70,0
101,1603,1,2,6013,50,2,1,30,60,0
0,1603,1,3,6013,0,0,0,0,0,1
603,1603,2,1,6014,200,2,3,30,80,0
630,1603,2,2,6014,100,10,5,30,80,0
0,1603,2,3,6014,0,0,0,0,0,1
566,1603,3,1,6015,100,5,0,30,80,0
201,1603,3,2,6015,50,2,3,40,60,0
0,1603,3,3,6015,0,0,0,0,0,1
23,1603,4,1,6016,200,2,1,20,60,0
701,1603,4,2,6016,50,2,5,40,80,0
0,1603,4,3,6016,0,0,0,0,0,1
581,1603,5,1,6017,50,2,1,30,80,0
175,1603,5,2,6017,200,15,0,40,60,0
0,1603,5,3,6017,0,0,0,0,0,1
42,1603,6,1,6018,100,2,3,20,60,0
687,1603,6,2,6018,200,5,3,40,80,0
0,1603,6,3,6018,0,0,0,0,0,1
511,1604,1,1,6019,200,10,1,20,80,0
187,1604,1,2,6019,200,5,1,40,60,0
0,1604,1,3,6019,0,0,0,0,0,1
473,1604,2,1,6020,50,15,5,40,70,0
460,1604,2,2,6020,300,20,3,40,70,0
0,1604,2,3,6020,0,0,0,0,0,1
423,1604,3,1,6021,200,2,1,40,70,0
251,1604,3,2,6021,200,10,0,20,70,0
0,1604,3,3,6021,0,0,0,0,0,1
107,1604,4,1,6022,200,5,1,30,60,0
535,1604,4,2,6022,200,15,3,20,80,0
0,1604,4,3,6022,0,0,0,0,0,1
442,1604,5,1,6023,100,2,3,40,70,0
529,1604,5,2,6023,50,10,3,20,80,0
0,1604,5,3,6023,0,0,0,0,0,1
554,1604,6,1,6024,100,15,5,20,80,0
356,1604,6,2,6024,300,15,1,30,70,0
0,1604,6,3,6024,0,0,0,0,0,1
391,1605,1,1,6025,200,10,5,30,70,0
476,1605,1,2,6025,300,15,5,40,70,0
0,1605,1,3,6025,0,0,0,0,0,1
199,1605,2,1,6026,200,20,1,40,60,0
19,1605,2,2,6026,200,20,0,20,60,0
0,1605,2,3,6026,0,0,0,0,0,1
526,1605,3,1,6027,100,5,3,20,80,0
240,1605,3,2,6027,300,20,5,40,60,0
0,1605,3,3,6027,0,0,0,0,0,1
192,1605,4,1,6028,300,10,1,40,60,0
15,1605,4,2,6028,200,15,0,20,60,0
0,1605,4,3,6028,0,0,0,0,0,1
716,1605,5,1,6029,300,15,5,40,80,0
432,1605,5,2,6029,300,10,1,40,70,0
0,1605,5,3,6029,0,0,0,0,0,1
623,1605,6,1,6030,200,2,5,30,80,0
144,1605,6,2,6030,300,2,5,30,60,0
0,1605,6,3,6030,0,0,0,0,0,1
393,1606,1,1,6031,50,15,5,30,70,0
378,1606,1,2,6031,100,20,3,30,70,0
0,1606,1,3,6031,0,0,0,0,0,1
63,1606,2,1,6032,200,2,5,20,60,0
680,1606,2,2,6032,300,20,1,40,80,0
0,1606,2,3,6032,0,0,0,0,0,1
504,1606,3,1,6033,300,2,1,20,80,0
365,1606,3,2,6033,50,5,3,30,70,0
0,1606,3,3,6033,0,0,0,0,0,1
689,1606,4,1,6034,50,10,3,40,80,0
363,1606,4,2,6034,200,2,3,30,70,0
0,1606,4,3,6034,0,0,0,0,0,1
251,1606,5,1,6035,200,10,0,20,70,0
33,1606,5,2,6035,50,15,1,20,60,0
0,1606,5,3,6035,0,0,0,0,0,1
473,1606,6,1,6036,50,15,5,40,70,0
240,1606,6,2,6036,300,20,5,40,60,0
0,1606,6,3,6036,0,0,0,0,0,1
96,1607,1,1,6037,300,15,0,30,60,0
152,1607,1,2,6037,300,10,5,30,60,0
0,1607,1,3,6037,0,0,0,0,0,1
387,1607,2,1,6038,200,5,5,30,70,0
541,1607,2,2,6038,50,2,5,20,80,0
0,1607,2,3,6038,0,0,0,0,0,1
22,1607,3,1,6039,100,2,1,20,60,0
45,1607,3,2,6039,50,5,3,20,60,0
0,1607,3,3,6039,0,0,0,0,0,1
526,1607,4,1,6040,100,5,3,20,80,0
657,1607,4,2,6040,50,20,0,40,80,0
0,1607,4,3,6040,0,0,0,0,0,1
363,1607,5,1,6041,200,2,3,30,70,0
292,1607,5,2,6041,300,10,3,20,70,0
0,1607,5,3,6041,0,0,0,0,0,1
450,1607,6,1,6042,100,10,3,40,70,0
84,1607,6,2,6042,300,2,0,30,60,0
0,1607,6,3,6042,0,0,0,0,0,1
502,1608,1,1,6043,100,2,1,20,80,0
454,1608,1,2,6043,100,15,3,40,70,0
0,1608,1,3,6043,0,0,0,0,0,1
412,1608,2,1,6044,300,10,0,40,70,0
273,1608,2,2,6044,50,15,1,20,70,0
0,1608,2,3,6044,0,0,0,0,0,1
348,1608,3,1,6045,300,5,1,30,70,0
41,1608,3,2,6045,50,2,3,20,60,0
0,1608,3,3,6045,0,0,0,0,0,1
111,1608,4,1,6046,200,10,1,30,60,0
454,1608,4,2,6046,100,15,3,40,70,0
0,1608,4,3,6046,0,0,0,0,0,1
588,1608,5,1,6047,300,5,1,30,80,0
103,1608,5,2,6047,200,2,1,30,60,0
0,1608,5,3,6047,0,0,0,0,0,1
32,1608,6,1,6048,300,10,1,20,60,0
588,1608,6,2,6048,300,5,1,30,80,0
0,1608,6,3,6048,0,0,0,0,0,1
661,1609,1,1,6049,50,2,1,40,80,0
681,1609,1,2,6049,50,2,3,40,80,0
0,1609,1,3,6049,0,0,0,0,0,1
309,1609,2,1,6050,50,10,5,20,70,0
171,1609,2,2,6050,200,10,0,40,60,0
0,1609,2,3,6050,0,0,0,0,0,1
525,1609,3,1,6051,50,5,3,20,80,0
262,1609,3,2,6051,100,2,1,20,70,0
0,1609,3,3,6051,0,0,0,0,0,1
681,1609,4,1,6052,50,2,3,40,80,0
130,1609,4,2,6052,100,10,3,30,60,0
0,1609,4,3,6052,0,0,0,0,0,1
456,1609,5,1,6053,300,15,3,40,70,0
252,1609,5,2,6053,300,10,0,20,70,0
0,1609,5,3,6053,0,0,0,0,0,1
399,1609,6,1,6054,200,20,5,30,70,0
619,1609,6,2,6054,200,20,3,30,80,0
0,1609,6,3,6054,0,0,0,0,0,1
381,1610,1,1,6055,50,2,5,30,70,0
21,1610,1,2,6055,50,2,1,20,60,0
0,1610,1,3,6055,0,0,0,0,0,1
250,1610,2,1,6056,100,10,0,20,70,0
8,1610,2,2,6056,300,5,0,20,60,0
0,1610,2,3,6056,0,0,0,0,0,1
279,1610,3,1,6057,200,20,1,20,70,0
318,1610,3,2,6057,100,20,5,20,70,0
0,1610,3,3,6057,0,0,0,0,0,1
235,1610,4,1,6058,200,15,5,40,60,0
369,1610,4,2,6058,50,10,3,30,70,0
0,1610,4,3,6058,0,0,0,0,0,1
340,1610,5,1,6059,300,20,0,30,70,0
638,1610,5,2,6059,100,20,5,30,80,0
0,1610,5,3,6059,0,0,0,0,0,1
636,1610,6,1,6060,300,15,5,30,80,0
11,1610,6,2,6060,200,10,0,20,60,0
0,1610,6,3,6060,0,0,0,0,0,1
132,1611,1,1,6061,300,10,3,30,60,0
592,1611,1,2,6061,300,10,1,30,80,0
0,1611,1,3,6061,0,0,0,0,0,1
328,1611,2,1,6062,300,5,0,30,70,0
99,1611,2,2,6062,200,20,0,30,60,0
0,1611,2,3,6062,0,0,0,0,0,1
473,1611,3,1,6063,50,15,5,40,70,0
681,1611,3,2,6063,50,2,3,40,80,0
0,1611,3,3,6063,0,0,0,0,0,1
286,1611,4,1,6064,100,5,3,20,70,0
144,1611,4,2,6064,300,2,5,30,60,0
0,1611,4,3,6064,0,0,0,0,0,1
351,1611,5,1,6065,200,10,1,30,70,0
127,1611,5,2,6065,200,5,3,30,60,0
0,1611,5,3,6065,0,0,0,0,0,1
384,1611,6,1,6066,300,2,5,30,70,0
504,1611,6,2,6066,300,2,1,20,80,0
0,1611,6,3,6066,0,0,0,0,0,1
403,1612,1,1,6067,200,2,0,40,70,0
442,1612,1,2,6067,100,2,3,40,70,0
0,1612,1,3,6067,0,0,0,0,0,1
584,1612,2,1,6068,300,2,1,30,80,0
6,1612,2,2,6068,100,5,0,20,60,0
0,1612,2,3,6068,0,0,0,0,0,1
516,1612,3,1,6069,300,15,1,20,80,0
223,1612,3,2,6069,200,2,5,40,60,0
0,1612,3,3,6069,0,0,0,0,0,1
153,1612,4,1,6070,50,15,5,30,60,0
3,1612,4,2,6070,200,2,0,20,60,0
0,1612,4,3,6070,0,0,0,0,0,1
7,1612,5,1,6071,200,5,0,20,60,0
50,1612,5,2,6071,100,10,3,20,60,0
0,1612,5,3,6071,0,0,0,0,0,1
557,1612,6,1,6072,50,20,5,20,80,0
178,1612,6,2,6072,100,20,0,40,60,0
0,1612,6,3,6072,0,0,0,0,0,1
279,1613,1,1,6073,200,20,1,20,70,0
577,1613,1,2,6073,50,20,0,30,80,0
0,1613,1,3,6073,0,0,0,0,0,1
70,1613,2,1,6074,100,10,5,20,60,0
632,1613,2,2,6074,300,10,5,30,80,0
0,1613,2,3,6074,0,0,0,0,0,1
279,1613,3,1,6075,200,20,1,20,70,0
231,1613,3,2,6075,200,10,5,40,60,0
0,1613,3,3,6075,0,0,0,0,0,1
595,1613,4,1,6076,200,15,1,30,80,0
257,1613,4,2,6076,50,20,0,20,70,0
0,1613,4,3,6076,0,0,0,0,0,1
163,1613,5,1,6077,200,2,0,40,60,0
336,1613,5,2,6077,300,15,0,30,70,0
0,1613,5,3,6077,0,0,0,0,0,1
563,1613,6,1,6078,200,2,0,30,80,0
337,1613,6,2,6078,50,20,0,30,70,0
0,1613,6,3,6078,0,0,0,0,0,1
676,1614,1,1,6079,300,15,1,40,80,0
269,1614,1,2,6079,50,10,1,20,70,0
0,1614,1,3,6079,0,0,0,0,0,1
487,1614,2,1,6080,200,5,0,20,80,0
631,1614,2,2,6080,200,10,5,30,80,0
0,1614,2,3,6080,0,0,0,0,0,1
690,1614,3,1,6081,100,10,3,40,80,0
485,1614,3,2,6081,50,5,0,20,80,0
0,1614,3,3,6081,0,0,0,0,0,1
239,1614,4,1,6082,200,20,5,40,60,0
473,1614,4,2,6082,50,15,5,40,70,0
0,1614,4,3,6082,0,0,0,0,0,1
8,1614,5,1,6083,300,5,0,20,60,0
32,1614,5,2,6083,300,10,1,20,60,0
0,1614,5,3,6083,0,0,0,0,0,1
53,1614,6,1,6084,50,15,3,20,60,0
532,1614,6,2,6084,300,10,3,20,80,0
0,1614,6,3,6084,0,0,0,0,0,1
313,1615,1,1,6085,50,15,5,20,70,0
613,1615,1,2,6085,50,15,3,30,80,0
0,1615,1,3,6085,0,0,0,0,0,1
263,1615,2,1,6086,200,2,1,20,70,0
648,1615,2,2,6086,300,5,0,40,80,0
0,1615,2,3,6086,0,0,0,0,0,1
30,1615,3,1,6087,100,10,1,20,60,0
307,1615,3,2,6087,200,5,5,20,70,0
0,1615,3,3,6087,0,0,0,0,0,1
572,1615,4,1,6088,300,10,0,30,80,0
380,1615,4,2,6088,300,20,3,30,70,0
0,1615,4,3,6088,0,0,0,0,0,1
389,1615,5,1,6089,50,10,5,30,70,0
668,1615,5,2,6089,300,5,1,40,80,0
0,1615,5,3,6089,0,0,0,0,0,1
336,1615,6,1,6090,300,15,0,30,70,0
8,1615,6,2,6090,300,5,0,20,60,0
0,1615,6,3,6090,0,0,0,0,0,1
73,1616,1,1,6091,50,15,5,20,60,0
212,1616,1,2,6091,300,10,3,40,60,0
0,1616,1,3,6091,0,0,0,0,0,1
629,1616,2,1,6092,50,10,5,30,80,0
8,1616,2,2,6092,300,5,0,20,60,0
0,1616,2,3,6092,0,0,0,0,0,1
201,1616,3,1,6093,50,2,3,40,60,0
67,1616,3,2,6093,200,5,5,20,60,0
0,1616,3,3,6093,0,0,0,0,0,1
52,1616,4,1,6094,300,10,3,20,60,0
621,1616,4,2,6094,50,2,5,30,80,0
0,1616,4,3,6094,0,0,0,0,0,1
455,1616,5,1,6095,200,15,3,40,70,0
85,1616,5,2,6095,50,5,0,30,60,0
0,1616,5,3,6095,0,0,0,0,0,1
409,1616,6,1,6096,50,10,0,40,70,0
568,1616,6,2,6096,300,5,0,30,80,0
0,1616,6,3,6096,0,0,0,0,0,1
282,1617,1,1,6097,100,2,3,20,70,0
592,1617,1,2,6097,300,10,1,30,80,0
0,1617,1,3,6097,0,0,0,0,0,1
624,1617,2,1,6098,300,2,5,30,80,0
241,1617,2,2,6098,50,2,0,20,70,0
0,1617,2,3,6098,0,0,0,0,0,1
120,1617,3,1,6099,300,20,1,30,60,0
522,1617,3,2,6099,100,2,3,20,80,0
0,1617,3,3,6099,0,0,0,0,0,1
392,1617,4,1,6100,300,10,5,30,70,0
222,1617,4,2,6100,100,2,5,40,60,0
0,1617,4,3,6100,0,0,0,0,0,1
464,1617,5,1,6101,300,2,5,40,70,0
356,1617,5,2,6101,300,15,1,30,70,0
0,1617,5,3,6101,0,0,0,0,0,1
491,1617,6,1,6102,200,10,0,20,80,0
3,1617,6,2,6102,200,2,0,20,60,0
0,1617,6,3,6102,0,0,0,0,0,1
55,1618,1,1,6103,200,15,3,20,60,0
650,1618,1,2,6103,100,10,0,40,80,0
0,1618,1,3,6103,0,0,0,0,0,1
175,1618,2,1,6104,200,15,0,40,60,0
485,1618,2,2,6104,50,5,0,20,80,0
0,1618,2,3,6104,0,0,0,0,0,1
356,1618,3,1,6105,300,15,1,30,70,0
426,1618,3,2,6105,100,5,1,40,70,0
0,1618,3,3,6105,0,0,0,0,0,1
64,1618,4,1,6106,300,2,5,20,60,0
500,1618,4,2,6106,300,20,0,20,80,0
0,1618,4,3,6106,0,0,0,0,0,1
143,1618,5,1,6107,200,2,5,30,60,0
515,1618,5,2,6107,200,15,1,20,80,0
0,1618,5,3,6107,0,0,0,0,0,1
288,1618,6,1,6108,300,5,3,20,70,0
586,1618,6,2,6108,100,5,1,30,80,0
0,1618,6,3,6108,0,0,0,0,0,1
625,1619,1,1,6109,50,5,5,30,80,0
406,1619,1,2,6109,100,5,0,40,70,0
0,1619,1,3,6109,0,0,0,0,0,1
391,1619,2,1,6110,200,10,5,30,70,0
680,1619,2,2,6110,300,20,1,40,80,0
0,1619,2,3,6110,0,0,0,0,0,1
381,1619,3,1,6111,50,2,5,30,70,0
124,1619,3,2,6111,300,2,3,30,60,0
0,1619,3,3,6111,0,0,0,0,0,1
53,1619,4,1,6112,50,15,3,20,60,0
379,1619,4,2,6112,200,20,3,30,70,0
0,1619,4,3,6112,0,0,0,0,0,1
669,1619,5,1,6113,50,10,1,40,80,0
153,1619,5,2,6113,50,15,5,30,60,0
0,1619,5,3,6113,0,0,0,0,0,1
16,1619,6,1,6114,300,15,0,20,60,0
485,1619,6,2,6114,50,5,0,20,80,0
0,1619,6,3,6114,0,0,0,0,0,1
565,1620,1,1,6115,50,5,0,30,80,0
222,1620,1,2,6115,100,2,5,40,60,0
0,1620,1,3,6115,0,0,0,0,0,1
82,1620,2,1,6116,100,2,0,30,60,0
264,1620,2,2,6116,300,2,1,20,70,0
0,1620,2,3,6116,0,0,0,0,0,1
584,1620,3,1,6117,300,2,1,30,80,0
352,1620,3,2,6117,300,10,1,30,70,0
0,1620,3,3,6117,0,0,0,0,0,1
34,1620,4,1,6118,100,15,1,20,60,0
115,1620,4,2,6118,200,15,1,30,60,0
0,1620,4,3,6118,0,0,0,0,0,1
631,1620,5,1,6119,200,10,5,30,80,0
364,1620,5,2,6119,300,2,3,30,70,0
0,1620,5,3,6119,0,0,0,0,0,1
190,1620,6,1,6120,100,10,1,40,60,0
359,1620,6,2,6120,200,20,1,30,70,0
0,1620,6,3,6120,0,0,0,0,0,1
382,1621,1,1,6121,100,2,5,30,70,0
343,1621,1,2,6121,200,2,1,30,70,0
0,1621,1,3,6121,0,0,0,0,0,1
446,1621,2,1,6122,100,5,3,40,70,0
65,1621,2,2,6122,50,5,5,20,60,0
0,1621,2,3,6122,0,0,0,0,0,1
443,1621,3,1,6123,200,2,3,40,70,0
188,1621,3,2,6123,300,5,1,40,60,0
0,1621,3,3,6123,0,0,0,0,0,1
309,1621,4,1,6124,50,10,5,20,70,0
217,1621,4,2,6124,50,20,3,40,60,0
0,1621,4,3,6124,0,0,0,0,0,1
401,1621,5,1,6125,50,2,0,40,70,0
715,1621,5,2,6125,200,15,5,40,80,0
0,1621,5,3,6125,0,0,0,0,0,1
142,1621,6,1,6126,100,2,5,30,60,0
278,1621,6,2,6126,100,20,1,20,70,0
0,1621,6,3,6126,0,0,0,0,0,1
292,1622,1,1,6127,300,10,3,20,70,0
362,1622,1,2,6127,100,2,3,30,70,0
0,1622,1,3,6127,0,0,0,0,0,1
169,1622,2,1,6128,50,10,0,40,60,0
445,1622,2,2,6128,50,5,3,40,70,0
0,1622,2,3,6128,0,0,0,0,0,1
506,1622,3,1,6129,100,5,1,20,80,0
220,1622,3,2,6129,300,20,3,40,60,0
0,1622,3,3,6129,0,0,0,0,0,1
302,1622,4,1,6130,100,2,5,20,70,0
653,1622,4,2,6130,50,15,0,40,80,0
0,1622,4,3,6130,0,0,0,0,0,1
13,1622,5,1,6131,50,15,0,20,60,0
109,1622,5,2,6131,50,10,1,30,60,0
0,1622,5,3,6131,0,0,0,0,0,1
535,1622,6,1,6132,200,15,3,20,80,0
555,1622,6,2,6132,200,15,5,20,80,0
0,1622,6,3,6132,0,0,0,0,0,1
274,1623,1,1,6133,100,15,1,20,70,0
700,1623,1,2,6133,300,20,3,40,80,0
0,1623,1,3,6133,0,0,0,0,0,1
127,1623,2,1,6134,200,5,3,30,60,0
490,1623,2,2,6134,100,10,0,20,80,0
0,1623,2,3,6134,0,0,0,0,0,1
112,1623,3,1,6135,300,10,1,30,60,0
717,1623,3,2,6135,50,20,5,40,80,0
0,1623,3,3,6135,0,0,0,0,0,1
223,1623,4,1,6136,200,2,5,40,60,0
176,1623,4,2,6136,300,15,0,40,60,0
0,1623,4,3,6136,0,0,0,0,0,1
228,1623,5,1,6137,300,5,5,40,60,0
470,1623,5,2,6137,100,10,5,40,70,0
0,1623,5,3,6137,0,0,0,0,0,1
258,1623,6,1,6138,100,20,0,20,70,0
15,1623,6,2,6138,200,15,0,20,60,0
0,1623,6,3,6138,0,0,0,0,0,1
556,1624,1,1,6139,300,15,5,20,80,0
306,1624,1,2,6139,100,5,5,20,70,0
0,1624,1,3,6139,0,0,0,0,0,1
152,1624,2,1,6140,300,10,5,30,60,0
698,1624,2,2,6140,100,20,3,40,80,0
0,1624,2,3,6140,0,0,0,0,0,1
339,1624,3,1,6141,200,20,0,30,70,0
60,1624,3,2,6141,300,20,3,20,60,0
