STARTED,IQ17_01,IQ17_02,IQ18,IQ18_04,IQ19,IQ19_06,IQ20,IQ20_06,IQ21,IQ21_01,IQ21_02,IQ21_03,IQ21_04,IQ21_05,IQ21_06,VG03,VG03_05,VG02,VG02_03,IN04,IN04_01,IN04_02,IN04_03,IN08,IN08_01,IN08_02,IN08_03,GI01_01,GI01_02,GI01_04,GI01_06,GI01_09,GI01_10,GC02_01,GC02_02,GC02_03,GC02_04,GC02_08,GC02_05,GC02_09,AT01_01,AT01_02,AT01_03,AT01_04,AT01_05,CN01_02,CN01_03,CN01_04,IC01_06,IC01_07,IC01_05,IC01_08,IC01_09,IC03_01,IC03_02,IC03_03,FI01_01,FI01_02,FI01_03,FI02_01,FI03_01,PI14,PI14_03,PI15,PI16,PI16_03,PI17,PI17_12,PI19,PI20,PI20_04,V107,V107_04,V109,V109_06,V110,V111,V111_05,V112_01,V106,V113,V113_07,V114,V115_01,V115_01a,V116,V202,V205,V205_04,V207,V207_06,V208,V209,V209_05,V210_01,V204,V211,V211_07,V212,V213_01,V213_01a,V214,V309,V301,V301_04,V304,V304_06,V305,V306,V306_05,V307_01,V302,V312,V312_07,V313,V314_01,V314_01a,V315,EQ02,EQ06,EQ07,EQ08,EQ09_01,EQ09_02,EQ09_03,EQ09_04,EQ09_05,EQ09_06,EQ10_01,EQ10_05,EQ10_06,EQ10_07,EQ10_08,EQ10_09,TIME001,TIME002,TIME003,TIME004,TIME005,TIME006,TIME007,TIME008,TIME009,TIME010,TIME011,TIME012,TIME013,TIME014,TIME015,TIME016,TIME017,TIME018,TIME019,TIME020,TIME021,TIME022,TIME023,TIME024,TIME025,TIME026,TIME027,TIME028,TIME029,TIME030,TIME031,TIME032,TIME033,TIME_SUM,MAILSENT,LASTDATA,FINISHED,Q_VIEWER,LASTPAGE,MAXPAGE,MISSING,MISSREL,TIME_RSI,DEG_TIME,income,origin,PI21,check1,check2,check3,3checks,car_type,trial_name,charging 
2021-03-03 13:27:54,5,5,1,,4,,5,,-1,1,1,1,1,1,1,1,,4,,3,2,2,2,1,1,1,2,4,4,2,4,4,4,1,5,5,5,-1,5,3,2,-1,1,1,-1,2,4,5,1,5,5,4,4,1,1,1,5,5,1,Many years of use by others that demonstrated no adverse impact on EV battery life. A long warranty  (similar to the warranty given by car manufacturers but longer e.g. 12 years) protecting against battery degredation. Warranty should be backed by Power companies and by government.,Many years of use by others that demonstrated no adverse impact on EV battery life. ,1,,5,2,,3,,1,1,,4,PCP,1,,5,1,,600,4,1,,4,58,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,5,-1,-1,-1,-1,-1,-1,4,2,4,4,5,5,52,15,33,13,26,4,5,17,6,6,10,18,129,85,16,65,77,121,278,56,107,53,,,,,,,6,33,24,78,6,1296,,2021-03-03 13:50:13,1,0,33,33,0,0,0.94,9,2,smedia,,1.0,1.0,0.0,2.0,BEV,,sc
2021-03-03 13:29:32,4,4,1,,4,,5,,2,2,1,1,1,1,2,2,,4,,2,2,2,1,1,1,1,2,5,5,2,5,1,2,4,4,5,5,-1,5,3,3,4,2,4,5,1,2,4,5,4,5,1,4,1,5,1,1,5,5,A small contribution to my energy costs whilst I help create a stable grid.,Unreliable planning of charging schedules.,2,,6,2,,2,,2,2,,2,,2,,2,1,,10000,4,1,,1,75,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,1,1,1,1,1,1,4,2,4,5,1,2,590,29,1122,15,24,6,27,22,74,31,18,29,53,86,15,47,169,186,113,55,70,30,9,,,,,,7,17,33,65,10,1072,,2021-03-03 14:18:44,1,0,33,33,0,0,0.73,3,-1,smedia,,1.0,1.0,1.0,3.0,BEV,,sc
2021-03-03 14:17:51,4,2,1,,4,,5,,3,2,2,2,1,1,1,3,,4,,3,2,2,2,1,1,1,2,5,4,5,5,1,-1,1,4,3,4,-1,3,3,4,5,3,5,4,3,3,4,3,-1,5,5,5,4,4,5,2,4,4,"Not sure, I have a special charger that lets me select to charge from my solar panels, using electricity I am paid for producing, if cloudy can also use mains.",Already paid for my system.,2,,6,2,,9,,2,1,,1,,4,,2,1,,5000,4,1,,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,5,1,-1,-1,-1,-1,-1,4,4,4,4,1,5,10,21,37,23,53,8,8,24,14,38,28,12,56,52,31,38,25,44,191,93,233,68,,,,,,,8,24,48,46,13,1246,,2021-03-03 14:38:37,1,0,33,33,0,0,0.78,2,2,smedia,,1.0,1.0,1.0,3.0,BEV,,sc
2021-03-03 14:24:05,1,1,1,,3,,1,,-1,1,1,1,1,1,1,4,,4,,3,2,2,2,1,1,1,2,2,5,4,5,2,2,4,3,5,4,-1,3,4,5,5,-1,4,-1,3,3,-1,4,5,5,-1,5,5,5,5,5,5,5,Bi directional,Worries about damage to battery,2,,5,1,,10,,1,1,,4,Pcp,4,,1,1,,5000,4,1,,4,40,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,1,1,1,1,1,1,4,3,4,4,1,3,8,7,39,12,18,3,6,43,6,7,4,8,37,38,7,17,10,33,38,40,52,16,,,,,,,5,13,24,18,11,520,,2021-03-03 14:32:45,1,0,33,33,0,0,1.63,33,-1,smedia,,1.0,1.0,1.0,3.0,BEV,,uc
2021-03-03 16:27:21,4,3,1,,4,,1,,2,2,1,1,1,2,1,5,4 years,2,,1,1,2,1,1,1,1,2,4,4,2,4,2,2,2,4,4,3,-1,3,2,-1,3,2,2,4,4,2,2,5,4,5,4,4,3,4,4,3,5,5,Take some strain off NG and have power to draw on for personal domestic use ,Costs and current incoming power to my house ,1,,5,2,,-1,,2,2,,1,,2,,1,1,,20000,4,1,,4,62,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,5,1,-1,1,1,1,1,3,4,4,4,1,3,7,6,37,59,39,4,11,15,5,5,6,27,52,58,9,43,19,64,124,62,74,36,11,,,,,,9,27,48,54,31,942,,2021-03-03 16:43:04,1,0,33,33,0,0,0.99,6,-1,smedia,,1.0,1.0,1.0,3.0,BEV,,sc
2021-03-03 17:44:21,4,4,1,,4,,5,,4,2,2,1,2,2,1,4,,4,,3,2,2,2,1,1,1,2,1,5,2,5,1,2,4,4,5,3,-1,4,4,5,5,1,5,5,4,4,4,5,5,5,5,4,-1,4,5,4,5,4,Saving on my bills.,Shorten vehicle's battery life.,2,,6,2,,12,CAA Maintenance Engineers License,1,2,,1,,4,,2,1,,8000,3,1,,1,10,1,1,1,1,,5,,4,1,,10,1,,,,,,1,,,,,,,,,,,,,,,,,1,5,3,1,1,1,1,1,1,1,4,4,5,5,1,1,45,40,94,53,61,8,17,32,32,32,24,39,149,141,31,70,90,164,190,317,230,43,7,170,,,,,11,51,121,129,33,2146,,2021-03-03 18:24:45,1,0,33,33,0,0,0.41,0,3,smedia,,1.0,1.0,1.0,3.0,Hybrid,,sc
2021-03-03 21:45:30,5,4,1,,4,,5,,4,2,2,2,1,1,2,3,,4,,2,2,2,1,1,1,1,2,4,5,2,5,4,3,3,4,5,3,-1,3,3,-1,3,2,4,4,2,3,4,5,4,5,4,4,-1,-1,-1,2,5,4,"using EV to support home in outage or times of peak cost
using EV to maximise use of exported Solar - I am a nett exporter of 3000kWh per year
using EV to manage grid -green feel good factor
using EV to make money","battery degradation and loss of warranty from manufacturer
cost of charger and any DNO requirements",2,,6,2,,10,,2,2,,1,,3,,2,1,,6000,4,1,,4,35,1,1,1,1,,4,,2,1,,8000,1,,,,,,1,,,,,,,,,,,,,,,,,1,4,1,2,-1,-1,1,1,1,1,4,3,4,4,1,3,6,9,24,9,19,4,10,14,8,13,8,8,51,34,7,40,9,52,308,45,51,18,6,39,,,,,6,13,26,38,16,891,,2021-03-03 22:00:21,1,0,33,33,0,0,1.31,18,3,smedia,,1.0,1.0,1.0,3.0,BEV,,sc
2021-03-03 23:17:47,5,3,1,,4,,5,,4,2,2,1,2,2,1,4,,4,,2,2,2,1,1,1,1,2,5,4,4,4,2,4,3,4,5,3,-1,3,3,4,4,2,3,4,2,2,4,5,4,5,-1,4,2,2,4,3,5,5,Help balance the grid and reduce carbon intensity,I already have a smart charger so do not want to pay for an upgraded V2G chargepoint,1,,5,2,,7,,2,2,,1,,4,,1,1,,9000,4,1,,2,90,1,1,1,1,,4,,3,1,,5500,1,,,,,,1,,,,,,,,,,,,,,,,,1,5,1,1,1,1,1,1,-1,1,2,1,2,1,5,4,10,5,35,9,23,5,8,77,12,16,23,58,66,51,13,25,28,100,97,57,68,22,7,40,,,,,5,18,42,36,9,965,,2021-03-03 23:33:52,1,0,33,33,0,0,1.02,8,6,smedia,,1.0,1.0,0.0,2.0,BEV,,sc
2021-03-04 01:50:49,4,4,1,,4,,2,,2,1,2,1,2,1,1,3,,4,,2,2,2,1,1,1,1,2,4,5,1,4,4,2,3,5,5,4,-1,4,4,4,4,2,4,3,2,4,5,4,4,5,4,4,2,4,4,2,4,5,"Sustainable grid, potential electricity cost savings for ev owners",Impact on battery life,2,,4,2,,9,,1,1,,1,,3,,2,1,,6000,4,1,,2,75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,-1,-1,1,1,1,1,4,2,4,4,1,3,3,2,23,16,24,2,8,8,3,3,5,16,56,39,11,23,16,40,73,60,48,27,,,,,,,6,16,38,40,26,632,,2021-03-04 02:01:22,1,0,33,33,0,0,1.57,30,6,smedia,,1.0,1.0,1.0,3.0,BEV,,sc
2021-03-04 04:42:59,5,2,1,,4,,1,,2,2,1,1,1,1,2,4,,4,,3,2,2,2,1,1,1,2,2,3,3,2,3,3,4,5,5,5,-1,5,4,-1,3,-1,1,4,3,4,-1,5,4,5,-1,5,3,3,3,3,5,5,I like this idea- if I had a newer bigger kw car - I would love this - but they are sooo expensive!,I need a full charge when I start my day- as it’s a 24kw and I can’t get to work & back again without it. If this couldn’t happen - then there is no point me having this electric car!,1,,3,1,,3,,2,1,,1,,4,,1,1,,10000,4,1,,2,24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,-1,-1,1,1,1,1,1,1,1,1,1,3,30,32,116,17,42,9,13,32,28,23,22,29,121,69,17,53,41,90,285,92,97,35,,,,,,,13,24,72,74,58,1534,,2021-03-04 05:08:33,1,0,33,33,0,0,0.57,0,6,smedia,,1.0,1.0,1.0,3.0,BEV,,sc
2021-03-04 05:39:58,3,3,1,,2,,1,,2,2,2,1,1,1,1,,,,,2,2,2,1,1,1,1,2,4,4,3,4,4,2,3,2,4,1,-1,3,4,4,4,4,4,3,2,2,2,5,3,5,3,5,4,4,4,3,5,5,Supporting the electric supply for the country at times of need,Availability of compatible vehicles ,2,,3,2,,2,,2,2,,3,,1,,2,1,,20000,4,3,,4,64,1,1,1,1,,5,,2,1,,4000,1,,,,,,1,,,,,,,,,,,,,,,,,1,5,1,5,1,1,1,1,1,1,3,3,4,5,1,3,13,20,26,,26,4,8,17,17,14,8,17,51,58,11,31,27,44,110,64,94,31,11,69,,,,,8,24,54,40,39,936,,2021-03-04 05:55:35,1,0,33,33,0,0,0.92,3,6,smedia,,1.0,1.0,1.0,3.0,BEV,,uc
2021-03-04 07:23:29,4,4,1,,4,,1,,2,2,1,1,1,2,1,3,,4,,2,1,2,2,2,1,2,2,4,3,4,5,1,2,3,4,4,3,-1,3,2,4,4,-1,4,4,2,2,2,4,4,5,1,4,2,4,4,1,5,5,My car is sat unused for a few days and nights a week so if someone can make use of that that is great ,Not having a V2G trial that covers my area,1,,4,1,,10,,2,2,,2,,3,,1,1,,10000,4,1,,4,40,1,1,1,2,,2,,1,1,,15000,4,1,,4,64,1,1,,,,,,,,,,,,,,,,,1,2,1,1,1,-1,1,1,1,1,3,3,4,4,1,2,20,7,49,14,34,3,4,22,5,3,4,20,93,79,12,32,20,66,131,192,99,33,5,72,32,,,,8,25,54,49,10,1197,,2021-03-04 07:43:26,1,0,33,33,0,0,1.06,11,-1,smedia,,1.0,1.0,1.0,3.0,BEV,,sc
2021-03-04 08:33:20,5,4,1,,4,,1,,2,2,1,1,1,1,2,2,,4,,2,2,2,1,1,1,1,2,4,4,2,3,2,3,3,3,4,4,-1,4,3,4,3,-1,2,3,4,-1,4,3,2,5,1,-1,2,2,2,4,3,3,It doesn't attract me,Cost for the average person,1,,4,2,,3,,2,2,,1,,3,,1,1,,10000,4,1,,4,24,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,4,9,6,23,10,22,4,9,10,12,6,4,24,56,41,12,28,18,43,37,51,58,23,6,,,,,,11,14,31,45,9,622,,2021-03-04 08:43:42,1,0,33,33,0,0,1.31,17,4,smedia,,1.0,1.0,1.0,3.0,BEV,,sc
2021-03-04 08:52:44,3,2,1,,2,,1,,2,2,1,1,1,1,2,,,,,3,2,2,2,3,2,2,2,4,4,4,-1,2,4,3,2,2,4,-1,5,5,-1,-1,3,4,-1,4,4,4,-1,3,5,-1,-1,2,4,5,3,5,5,Being able to integrate EV battery with household and grid demands,Accessibility to the technology or systems at reasonable cost or simply availability ,1,,5,2,,12,Vocational Level 6,2,2,,1,,1,,1,1,,3000,4,1,,4,40,1,1,1,1,,2,,3,1,,1000,1,,,,,,1,,,,,,,,,,,,,,,,,1,5,4,1,1,-1,1,-1,-1,-1,,,,,,,9,7,26,,38,7,11,16,12,18,12,16,84,62,12,22,20,51,152,99,76,24,6,54,,,,,5,33,67,,,939,,2021-03-04 09:08:23,0,0,31,31,0,0,0.94,5,6,smedia,,1.0,1.0,0.0,2.0,BEV,,uc
2021-03-04 09:09:41,4,3,1,,2,,1,,3,2,1,1,1,2,2,,,,,2,2,2,1,1,1,1,2,4,5,1,3,1,5,3,5,5,5,-1,5,2,3,4,1,1,1,3,3,1,3,5,5,-1,5,1,4,5,5,5,3,Being paid to produce electricity and put this back into the grid. The green aspects of this too.,Solar panel installation cost. ,2,,3,2,,9,,2,1,,2,,2,,1,1,,10000,4,6,,4,40,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,-1,-1,-1,1,-1,-1,1,1,2,4,1,-1,38,16,37,,33,3,9,34,20,10,8,16,64,82,56,74,27,57,84,41,58,47,,,,,,,10,39,50,58,18,989,,2021-03-04 09:26:10,1,0,33,33,0,0,0.83,3,2,smedia,,1.0,1.0,1.0,3.0,BEV,,uc
2021-03-04 11:28:31,4,4,1,,1,,1,,4,2,2,1,2,2,1,,,,,2,2,2,1,1,1,1,2,5,5,2,5,5,5,5,5,4,5,-1,5,2,5,5,1,3,5,2,4,5,5,5,5,3,3,1,1,2,4,5,5,"Being able to take advantage of export tariffs such as Octopus Agile Outgoing, to maximise profits when the grid is constrained. ","Need an ev with a large battery, with enough spare SOC during the peak periods and not needing the car during that time. but the v2g charger absolutely shouldn't cost more than a traditional home battery system. ",1,,2,2,,10,,2,2,,1,,4,,1,1,,20000,1,,,,,,1,1,2,,4,,2,1,,6000,1,,,,,,1,,,,,,,,,,,,,,,,,1,5,1,1,1,1,1,2,1,2,5,4,3,4,1,4,5,7,17,,21,2,3,6,7,7,36,13,54,67,24,22,22,112,215,28,47,,2,34,,,,,6,9,61,214,13,888,,2021-03-04 11:46:06,1,0,33,33,0,0,1.41,27,6,smedia,,1.0,1.0,1.0,3.0,ICEV,,no_charger
2021-03-04 11:49:17,4,3,1,,1,,5,,4,2,2,1,2,2,1,,,,,3,2,2,2,3,2,2,2,5,3,4,5,5,2,3,4,4,2,-1,3,4,4,3,3,5,5,2,3,3,5,-1,5,5,5,5,3,3,2,5,5,Knowing that energy being consumed has a lower CO2 impact.,Cost of the vehicle.,2,,3,2,,2,,3,4,4,1,,1,,2,1,,20000,1,,,,,,1,1,1,,4,,2,1,,8000,1,,,,,,1,1,1,,5,,4,1,,1500,1,,,,,,1,1,5,1,1,2,2,2,2,2,2,1,3,3,5,1,1,999,14,27,,32,3,8,9,5,10,5,15,46,42,22,22,16,38,52,43,47,,8,25,,2,27,,8,19,109,37,8,643,,2021-03-04 12:17:35,1,0,33,33,0,0,1.32,21,4,smedia,,1.0,1.0,1.0,3.0,ICEV,,no_charger
2021-03-04 11:58:29,5,5,1,,4,,5,,4,1,2,2,1,2,2,3,,4,,2,2,2,1,1,1,1,2,4,4,4,4,1,2,4,5,4,4,-1,5,1,5,4,3,4,5,2,4,3,5,5,5,4,5,4,4,5,5,5,5,"Timed export on agile export rates.
V2H for when grid outages happen.","If any impact on battery longevity.
If management algorithms failed to ensure charge by set time.",2,,5,2,,10,,2,2,,1,,3,,2,1,,11000,4,1,,2,75,1,1,2,1,,-9,,-9,-9,,,-9,,,,,,-9,,,,,,,,,,,,,,,,,1,4,1,1,-1,-1,-1,-1,-1,-1,3,2,2,5,1,4,2,4,19,9,25,2,4,6,3,5,4,14,45,31,9,18,20,37,149,38,59,25,10,25,,,,,8,13,20,29,25,658,,2021-03-04 12:09:28,1,0,33,33,10,10,1.66,37,-1,smedia,,1.0,1.0,1.0,3.0,BEV,,sc
2021-03-04 12:16:34,4,3,1,,4,,5,,2,2,1,1,1,2,1,1,,4,,1,1,2,1,1,1,1,2,5,4,3,5,1,2,3,5,5,3,-1,5,1,-1,-1,-1,1,-1,1,2,4,5,5,5,-1,-1,1,3,4,1,5,5,"1. Contribution of storage capacity in the grid 
2.  Ability to use V2G as a cost-effective alternative to a power wall
3. Ability to use TOU tariffs (and with low carbon impact) to reduce overall electricity cost and minimise carbon footprint
4. Be able to support other ev drivers in need of emergency charge",Significant initial investment.  Whether the ev will allow v2g.,2,,5,2,,11,,3,2,,1,,1,,1,1,,8000,4,1,,4,64,1,1,1,1,,3,,3,1,,5000,1,,,,,,1,,,,,,,,,,,,,,,,,1,3,1,1,2,2,2,2,2,2,4,5,5,5,1,-1,5,4,40,9,51,2,6,15,5,5,5,68,3276,176,31,60,21,62,432,71,63,49,8,104,,,,,8,35,60,53,8,1521,,2021-03-04 13:35:26,1,0,33,33,0,0,1.0,12,5,smedia,,1.0,1.0,1.0,3.0,BEV,,sc
2021-03-04 12:24:41,3,2,1,,3,,1,,4,2,2,1,2,2,1,3,,2,,3,2,2,2,1,1,1,2,4,4,3,4,2,3,4,4,4,2,-1,3,4,3,-1,2,3,4,2,3,4,5,3,5,4,5,3,3,4,5,4,4,"Green nature of charging
Cheaper electricity ",Worry of decrease battery life ,1,,3,1,,9,,2,3,,1,,3,,2,1,,,4,1,,4,30,1,-1,1,2,,2,,2,1,,,4,1,,4,70,1,-1,2,,,,,,,,,,,,,,,,1,4,1,1,1,1,2,1,1,1,4,4,4,4,1,2,2,2,30,5,13,2,6,6,5,4,6,7,33,28,17,35,10,46,55,42,68,17,3,58,10,2,,,5,9,21,83,6,636,,2021-03-04 12:35:17,1,0,33,33,2,2,1.87,48,6,smedia,,1.0,1.0,1.0,3.0,BEV,,uc
2021-03-04 12:30:45,5,4,1,,4,,1,,3,2,1,1,1,2,2,2,,4,,2,2,2,1,1,1,1,2,5,3,5,5,5,2,5,5,5,3,-1,3,3,5,4,1,3,5,2,2,5,5,3,5,1,5,1,4,5,1,5,5,Load balancing of the Grid and savings on electricity bill.,"Type 2 doesn't currently support it, cost of new EVSE.",2,,4,2,,9,,2,1,,2,,2,,1,1,,18000,4,1,,2,50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,1,1,-1,1,1,1,1,4,2,4,5,1,2,10,10,28,17,31,4,9,11,8,8,6,14,67,77,14,37,22,44,96,66,56,19,,,,,,,6,28,35,31,28,782,,2021-03-04 12:43:47,1,0,33,33,0,0,1.08,8,5,smedia,,1.0,1.0,1.0,3.0,BEV,,sc
2021-03-04 12:33:49,5,4,1,,4,,1,,2,2,1,1,1,1,2,2,,4,,2,2,2,1,1,1,1,2,4,1,5,5,2,1,2,5,4,-1,-1,2,3,5,4,-1,5,5,2,2,-1,5,5,-1,-1,5,4,4,4,1,5,5,The ability to use cheaper electricity stored in the car to power the house when electric demand is high and expensive. Helping the grid. ,Not available currently at my location. Charging connection. I use CCS and have only seen chademo options so far. ,2,,3,2,,9,,2,2,,1,,2,,1,1,,10000,4,1,,1,40,1,1,1,1,,2,,1,1,,8000,4,1,,1,24,1,1,,,,,,,,,,,,,,,,,1,5,1,1,2,2,2,2,2,2,4,2,4,4,1,2,13,10,27,7,30,9,56,17,6,4,3,21,73,64,20,21,26,58,115,66,62,32,5,35,24,,,,6,15,41,39,8,865,,2021-03-04 12:49:02,1,0,33,33,0,0,1.16,14,5,smedia,,1.0,0.0,1.0,2.0,BEV,,sc
2021-03-04 13:26:59,4,4,1,,4,,1,,2,2,1,1,1,1,2,2,,4,,3,2,2,2,1,1,1,2,5,5,1,5,2,1,5,5,3,2,-1,3,2,5,5,-1,4,4,1,2,-1,5,5,5,-1,-1,1,5,5,1,5,5,Get paid for export ,"I have looked and can’t buy a unit. Also anything I have see says they are very expensive.

I tried to get on the ovo v2g but couldn’t as I am in Scotland ",1,,2,2,,7,,2,1,,1,,2,,1,1,,20000,4,1,,4,40,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,-1,-1,2,2,2,2,1,3,4,5,5,-1,7,10,20,7,20,6,7,14,6,5,4,12,47,53,11,22,15,31,110,72,49,45,,,,,,,9,18,45,42,19,706,,2021-03-04 13:38:45,1,0,33,33,0,0,1.28,17,5,smedia,,1.0,1.0,0.0,2.0,BEV,,sc
2021-03-04 13:34:59,4,4,1,,6,"smart zappi charger, dumb rolec charger",1,,3,2,2,1,1,1,2,5,5 years,4,,1,1,2,1,1,1,1,2,-1,5,1,4,2,3,5,5,5,4,-1,4,4,-1,4,3,4,3,2,2,1,3,5,5,5,4,3,4,5,-1,5,5,"Supplement my house load, paid to balance grid.","Finacial cost.
Failure to integrate into Solar PV excess.",2,,3,2,,3,,2,2,,1,,4,,1,1,,14000,4,1,,3,24,1,1,1,1,,4,,2,1,,12000,4,1,,3,24,1,1,,,,,,,,,,,,,,,,,1,4,1,1,2,2,2,2,2,2,3,3,5,5,5,1,6,3,63,18,32,3,6,14,14,12,25,27,95,66,11,56,27,57,145,51,79,23,5,47,16,,,,3,20,61,66,22,1073,,2021-03-04 13:52:52,1,0,33,33,0,0,1.03,9,4,smedia,,1.0,1.0,0.0,2.0,BEV,,sc
2021-03-04 14:22:11,5,4,1,,4,,6,Motorcycle,2,2,1,1,1,2,1,2,,4,,2,2,2,1,1,1,1,2,5,4,4,5,5,2,5,5,5,1,-1,4,4,4,4,-1,5,-1,1,2,4,4,4,5,1,3,3,4,4,1,5,5,I'd be able to use V2G during peak times 4-7pm to save me paying high prices on octopus agile,The impact on my cars battery life.,2,,4,2,,9,,3,2,,1,,2,,1,1,,12000,4,1,,1,50,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,1,1,1,1,1,1,2,4,5,4,1,1,10,8,26,7,25,3,9,7,7,4,6,11,59,48,12,47,24,66,84,35,52,23,7,,,,,,7,14,23,37,4,665,,2021-03-04 14:33:16,1,0,33,33,0,0,1.38,23,6,smedia,,1.0,1.0,1.0,3.0,BEV,,sc
2021-03-04 14:40:32,4,3,1,,1,,5,,4,2,2,2,2,1,1,,,,,3,2,2,2,1,1,1,2,3,4,4,5,3,4,4,5,4,3,-1,4,3,4,4,3,2,3,4,4,4,4,4,5,5,4,3,3,3,4,5,5,Ease of use,Availability away from home,3,Village,7,2,,9,,2,2,,1,,5,,4,1,,3000,1,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9,,,,-1,-1,-1,1,-1,-1,1,1,1,1,1,5,18,20,40,,46,7,19,65,22,38,15,14,72,86,17,43,35,70,88,140,79,,9,,,,,,11,,53,45,51,1103,,2021-03-04 14:58:55,1,0,33,33,1,1,0.68,1,5,smedia,,1.0,1.0,1.0,3.0,ICEV,,no_charger
2021-03-04 14:54:24,4,4,1,,4,,5,,2,2,1,1,1,1,2,2,,4,,3,2,2,2,1,1,1,2,4,4,3,4,2,2,4,4,4,3,-1,4,5,-1,-1,1,3,3,4,4,5,4,4,5,-1,4,1,4,5,2,5,3,Smoothing the electricity demand,"Incompatible technology eg CCS is not currently bidirectional.
Increased battery cycling equals reduced battery life",2,,6,2,,8,,2,2,,1,,1,,2,1,,10000,4,1,,1,78,1,1,1,1,,2,,2,1,,5000,2,,,,,,1,,,,,,,,,,,,,,,,,1,5,1,1,1,1,1,1,1,1,4,4,4,4,1,2,6,2,29,8,25,2,8,12,8,4,3,11,56,34,15,40,16,50,135,33,47,20,4,39,,,,,6,19,46,31,21,730,,2021-03-04 15:06:34,1,0,33,33,0,0,1.45,24,4,smedia,,1.0,1.0,1.0,3.0,BEV,,sc
2021-03-04 15:41:20,5,4,1,,6,i have a smart charger (ohme) and a 3 pin (termed granny) charger as well which most will have supplied with the car,5,,5,2,2,2,1,2,2,5,more than 5 years,4,,2,2,2,1,3,2,2,2,4,5,1,4,1,3,4,5,5,4,-1,5,5,2,3,1,1,4,3,4,5,4,5,5,5,3,1,2,3,1,5,3,Ability to use my car’s battery to charge at cheap times and power my house at expensive times,"Affect on battery health and warranty.
Cost
Reliability
User control

",3,Suburban,6,2,,9,,2,2,,1,,4,,2,1,,10000,4,1,,1,64,1,1,1,1,,6,7 years,4,1,,8000,1,,,,,,1,,,,,,,,,,,,,,,,,1,3,1,1,-1,-1,1,1,-1,1,1,3,3,4,1,4,6,7,126,22,23,3,9,20,11,22,18,28,60,44,9,25,21,47,94,59,56,25,7,42,,,,,4,17,35,38,25,903,,2021-03-04 15:56:23,1,0,33,33,0,0,1.06,9,-1,smedia,,1.0,1.0,1.0,3.0,BEV,,sc
2021-03-04 16:21:40,5,4,1,,4,,5,,3,2,2,1,1,2,1,4,,4,,3,2,2,2,3,2,2,2,5,5,4,5,2,1,4,4,3,2,-1,3,3,4,-1,4,4,3,2,3,2,4,4,5,4,5,3,4,4,3,5,5,,,2,,5,2,,10,,2,1,,1,,3,,2,1,,150000,4,1,,1,64,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,6,5,24,9,19,5,10,14,5,5,4,13,66,166,18,30,16,47,43,58,52,22,,,,,,,11,,,,10,658,,2021-03-04 16:32:39,1,0,33,33,3,3,1.32,19,5,smedia,,1.0,1.0,0.0,2.0,BEV,,sc
2021-03-04 16:26:58,3,3,1,,1,,1,,1,2,1,1,1,1,1,,,,,2,2,2,1,1,1,1,2,4,3,2,3,2,3,3,3,4,3,-1,4,3,4,4,1,4,2,2,2,5,4,4,5,3,1,1,1,1,2,5,5,Ideal for the first rental user of the vehicle as the 40+kW would be a huge store of off peak energy allowing the smart tariffs to be used,"It’s a money making scheme for the energy suppliers..
Charge over night when wholesale energy is ≈4p  and release it at peak when they are currently ≈60 per kw.
Octopus charge going rate for electricity on their loop tariff and you get £30 per month to degrade the battery

If the reserve of energy was controlled by the vehicle owner they could choose when to sell back to the grid.

Example - octopus agile charged 10p to charge over night but were buying it back at peak for £1.30 based on a few days in January.

Even based on today it’s 5p to charge overnight and 24p to discharge.≈£7.60 

For a 40kw car battery you could make £90 for those days. Those on the loop tarriff were making £1.",1,,3,2,,7,,2,2,,1,,4,,1,1,,30000,1,,,,,,1,1,2,,2,,2,1,,6000,1,,,,,,1,,,,,,,,,,,,,,,,,-9,,,,1,1,1,1,1,1,4,4,3,4,1,2,11,5,26,,25,5,9,13,9,8,18,28,78,47,14,98,20,59,725,57,56,,8,36,,,,,4,,58,38,6,847,,2021-03-04 16:51:19,1,0,33,33,1,1,1.06,10,5,smedia,,1.0,1.0,1.0,3.0,ICEV,,no_charger
